Month,btc_start_date,price_close,volume_traded,eth_start_date,price_close,volume_traded,ltc_start_date,price_close,volume_traded,ADA_start_date,price_close,volume_traded,DOGE_start_date,price_close,volume_traded,XLM_start_date,price_close,volume_traded,XRP_start_date,price_close,volume_traded,LISK_start_date,price_close,volume_traded,WAVES_start_date,price_close,volume_traded,ZEC_start_date,price_close,volume_traded,SC_start_date,price_close,volume_traded,USDT_start_date,price_close,volume_traded,DASH_start_date,price_close,volume_traded,LINK_start_date,price_close,volume_traded
June,2020-06-02T00:00:00.0000000Z,9672,34053.00722,2020-06-02T00:00:00.0000000Z,242.01,288739.8651,2020-06-02T00:00:00.0000000Z,46.75,103724.7362,2020-06-02T00:00:00.0000000Z,0.086166,139067988.6,2020-06-02T00:00:00.0000000Z,0.0025731,64889302.63,2020-06-02T00:00:00.0000000Z,0.079682,42500331.59,2020-06-02T00:00:00.0000000Z,0.20384,47434361.2,2020-06-02T00:00:00.0000000Z,1.347589,158239.711,2020-06-02T00:00:00.0000000Z,1.1455,193780.7102,2020-06-02T00:00:00.0000000Z,0.20384,47434361.2,2020-06-02T00:00:00.0000000Z,0.0027,126148356,2020-06-02T00:00:00.0000000Z,0.9998,38578122.2,2020-06-02T00:00:00.0000000Z,78.352,11418.91868,2020-06-02T00:00:00.0000000Z,4.35624,980814.0873
June,2020-06-07T00:00:00.0000000Z,9265.8,32509.99824,2020-06-07T00:00:00.0000000Z,230.11,285471.9303,2020-06-07T00:00:00.0000000Z,43.24,72445.86021,2020-06-07T00:00:00.0000000Z,0.075099,102447729.4,2020-06-07T00:00:00.0000000Z,0.0024298,21900038.79,2020-06-07T00:00:00.0000000Z,0.071164,30687664.11,2020-06-07T00:00:00.0000000Z,0.18875,46887713.77,2020-06-07T00:00:00.0000000Z,1.178245,69126.7666,2020-06-07T00:00:00.0000000Z,1.1396,283934.4718,2020-06-07T00:00:00.0000000Z,0.18875,46887713.77,2020-06-07T00:00:00.0000000Z,0.00275,113363380.8,2020-06-07T00:00:00.0000000Z,0.9986,29321519.51,2020-06-07T00:00:00.0000000Z,71.947,8642.057373,2020-06-07T00:00:00.0000000Z,3.96839,1002403.687
June,2020-06-12T00:00:00.0000000Z,9528.5,24800.36178,2020-06-12T00:00:00.0000000Z,235.33,205770.4343,2020-06-12T00:00:00.0000000Z,43.84,64743.72473,2020-06-12T00:00:00.0000000Z,0.079065,71150115,2020-06-12T00:00:00.0000000Z,0.0024781,34797864.21,2020-06-12T00:00:00.0000000Z,0.071206,20475272.57,2020-06-12T00:00:00.0000000Z,0.19241,40841054.6,2020-06-12T00:00:00.0000000Z,1.224623,32256.69426,2020-06-12T00:00:00.0000000Z,1.2469,265017.1303,2020-06-12T00:00:00.0000000Z,0.19241,40841054.6,2020-06-12T00:00:00.0000000Z,0.00395,286877343.6,2020-06-12T00:00:00.0000000Z,0.9999,21548911.08,2020-06-12T00:00:00.0000000Z,72.552,4813.866968,2020-06-12T00:00:00.0000000Z,4.04499,1087573.402
June,2020-06-17T00:00:00.0000000Z,9284.7,17759.39139,2020-06-17T00:00:00.0000000Z,227.85,127037.6993,2020-06-17T00:00:00.0000000Z,42.97,64226.71901,2020-06-17T00:00:00.0000000Z,0.078343,66977442.11,2020-06-17T00:00:00.0000000Z,0.002435,37526505.12,2020-06-17T00:00:00.0000000Z,0.068402,18814773.24,2020-06-17T00:00:00.0000000Z,0.18571,36768812.04,2020-06-17T00:00:00.0000000Z,1.22965,75375.58405,2020-06-17T00:00:00.0000000Z,1.2013,297670.329,2020-06-17T00:00:00.0000000Z,0.18571,36768812.04,2020-06-17T00:00:00.0000000Z,0.00352,135953349.6,2020-06-17T00:00:00.0000000Z,0.999,22583826.18,2020-06-17T00:00:00.0000000Z,69.856,3577.050145,2020-06-17T00:00:00.0000000Z,4.17233,1000940.524
June,2020-06-22T00:00:00.0000000Z,9150.3,26447.26439,2020-06-22T00:00:00.0000000Z,229.36,290963.9288,2020-06-22T00:00:00.0000000Z,43.06,58632.04875,2020-06-22T00:00:00.0000000Z,0.08047,60792603.62,2020-06-22T00:00:00.0000000Z,0.0023487,20339897.49,2020-06-22T00:00:00.0000000Z,0.066591,20347933.6,2020-06-22T00:00:00.0000000Z,0.18245,48387172.9,2020-06-22T00:00:00.0000000Z,1.131267,70218.01358,2020-06-22T00:00:00.0000000Z,1.1585,195281.5394,2020-06-22T00:00:00.0000000Z,0.18245,48387172.9,2020-06-22T00:00:00.0000000Z,0.0029,149002391.6,2020-06-22T00:00:00.0000000Z,0.9992,28508796.53,2020-06-22T00:00:00.0000000Z,70.481,6760.159381,2020-06-22T00:00:00.0000000Z,4.67721,2496074.409
June,2020-06-27T00:00:00.0000000Z,9234.5,17180.98058,2020-06-27T00:00:00.0000000Z,231.11,216009.3658,2020-06-27T00:00:00.0000000Z,41.77,66532.49901,2020-06-27T00:00:00.0000000Z,0.097,95173622.05,2020-06-27T00:00:00.0000000Z,0.0023901,10416419.82,2020-06-27T00:00:00.0000000Z,0.068409,14440099,2020-06-27T00:00:00.0000000Z,0.17656,45665425.9,2020-06-27T00:00:00.0000000Z,1.166135,19323.00948,2020-06-27T00:00:00.0000000Z,1.1574,123494.6219,2020-06-27T00:00:00.0000000Z,0.17656,45665425.9,2020-06-27T00:00:00.0000000Z,0.00302,124669452.5,2020-06-27T00:00:00.0000000Z,1.0005,26270668.98,2020-06-27T00:00:00.0000000Z,68.228,6395.984631,2020-06-27T00:00:00.0000000Z,4.70025,969933.953
July,2020-07-02T00:00:00.0000000Z,9348.2,14348.14349,2020-07-02T00:00:00.0000000Z,241.84,189201.5443,2020-07-02T00:00:00.0000000Z,44.12,47926.94588,2020-07-02T00:00:00.0000000Z,0.105176,161397686.2,2020-07-02T00:00:00.0000000Z,0.0026367,24361228.5,2020-07-02T00:00:00.0000000Z,0.071636,22234183.58,2020-07-02T00:00:00.0000000Z,0.18874,32419356.92,2020-07-02T00:00:00.0000000Z,1.144421,17367.61376,2020-07-02T00:00:00.0000000Z,1.1448,58870.53918,2020-07-02T00:00:00.0000000Z,0.18874,32419356.92,2020-07-02T00:00:00.0000000Z,0.00298,64865494.85,2020-07-02T00:00:00.0000000Z,1.0002,19629120.58,2020-07-02T00:00:00.0000000Z,70.3,9720.072536,2020-07-02T00:00:00.0000000Z,5.36638,1450595.977
July,2020-07-07T00:00:00.0000000Z,9234.6,15567.35391,2020-07-07T00:00:00.0000000Z,239.24,219174.491,2020-07-07T00:00:00.0000000Z,44.69,77852.96957,2020-07-07T00:00:00.0000000Z,0.12536,240783917.1,2020-07-07T00:00:00.0000000Z,0.0038064,2113568800,2020-07-07T00:00:00.0000000Z,0.094399,79869389.42,2020-07-07T00:00:00.0000000Z,0.20115,95206196.97,2020-07-07T00:00:00.0000000Z,1.23,103995.9401,2020-07-07T00:00:00.0000000Z,1.1986,150818.5752,2020-07-07T00:00:00.0000000Z,0.20115,95206196.97,2020-07-07T00:00:00.0000000Z,0.00351,271079107.6,2020-07-07T00:00:00.0000000Z,0.9997,27954589.8,2020-07-07T00:00:00.0000000Z,72.553,7821.548459,2020-07-07T00:00:00.0000000Z,6.11453,3457057.777
July,2020-07-12T00:00:00.0000000Z,9130.9,14920.72083,2020-07-12T00:00:00.0000000Z,233.73,194356.0131,2020-07-12T00:00:00.0000000Z,42.06,106009.541,2020-07-12T00:00:00.0000000Z,0.125903,170563126.7,2020-07-12T00:00:00.0000000Z,0.0029955,664924778.1,2020-07-12T00:00:00.0000000Z,0.102107,62636388.46,2020-07-12T00:00:00.0000000Z,0.19404,62342999.22,2020-07-12T00:00:00.0000000Z,1.188026,119642.8161,2020-07-12T00:00:00.0000000Z,1.3502,665560.5446,2020-07-12T00:00:00.0000000Z,0.19404,62342999.22,2020-07-12T00:00:00.0000000Z,0.00335,123222334.3,2020-07-12T00:00:00.0000000Z,0.9995,26928025.95,2020-07-12T00:00:00.0000000Z,69.489,15313.18851,2020-07-12T00:00:00.0000000Z,8.35495,7330911.278
July,2020-07-17T00:00:00.0000000Z,9393.8,10783.36271,2020-07-17T00:00:00.0000000Z,246.01,153795.7284,2020-07-17T00:00:00.0000000Z,43.8,56596.85961,2020-07-17T00:00:00.0000000Z,0.123316,64328569.25,2020-07-17T00:00:00.0000000Z,0.0033021,525692609.5,2020-07-17T00:00:00.0000000Z,0.09629,47285435.6,2020-07-17T00:00:00.0000000Z,0.1996,48488337.14,2020-07-17T00:00:00.0000000Z,1.26647,105785.1528,2020-07-17T00:00:00.0000000Z,1.6735,855529.9085,2020-07-17T00:00:00.0000000Z,0.1996,48488337.14,2020-07-17T00:00:00.0000000Z,0.00331,96971534.46,2020-07-17T00:00:00.0000000Z,1.0005,24325724.17,2020-07-17T00:00:00.0000000Z,70.854,5000.316966,2020-07-17T00:00:00.0000000Z,7.29939,3331806.305
July,2020-07-22T00:00:00.0000000Z,9939.6,18799.11677,2020-07-22T00:00:00.0000000Z,311.52,460736.361,2020-07-22T00:00:00.0000000Z,48.13,140626.5569,2020-07-22T00:00:00.0000000Z,0.148672,151121404.7,2020-07-22T00:00:00.0000000Z,0.0032339,179160786.2,2020-07-22T00:00:00.0000000Z,0.099194,34249657.5,2020-07-22T00:00:00.0000000Z,0.21547,77831102.72,2020-07-22T00:00:00.0000000Z,1.259424,49565.33545,2020-07-22T00:00:00.0000000Z,1.5268,422558.5661,2020-07-22T00:00:00.0000000Z,0.21547,77831102.72,2020-07-22T00:00:00.0000000Z,0.00315,71924604.31,2020-07-22T00:00:00.0000000Z,1.0008,34024898.97,2020-07-22T00:00:00.0000000Z,75.249,9675.975935,2020-07-22T00:00:00.0000000Z,7.51131,2396360.596
July,2020-07-27T00:00:00.0000000Z,11356.2,41604.83699,2020-07-27T00:00:00.0000000Z,347,498715.8925,2020-07-27T00:00:00.0000000Z,58.29,327772.7757,2020-07-27T00:00:00.0000000Z,0.140104,140992469.8,2020-07-27T00:00:00.0000000Z,0.0032214,180715511.7,2020-07-27T00:00:00.0000000Z,0.096714,26946494.79,2020-07-27T00:00:00.0000000Z,0.26013,125989964.7,2020-07-27T00:00:00.0000000Z,1.280154,80080.05588,2020-07-27T00:00:00.0000000Z,1.5239,350695.0896,2020-07-27T00:00:00.0000000Z,0.26013,125989964.7,2020-07-27T00:00:00.0000000Z,0.00305,216630849.5,2020-07-27T00:00:00.0000000Z,1.0015,50550283.84,2020-07-27T00:00:00.0000000Z,82.629,18512.79546,2020-07-27T00:00:00.0000000Z,7.81882,3245002.195
Aug,2020-08-01T00:00:00.0000000Z,11746,29513.32325,2020-08-01T00:00:00.0000000Z,401.25,598589.0372,2020-08-01T00:00:00.0000000Z,58.89,267290.0388,2020-08-01T00:00:00.0000000Z,0.142424,104686765.4,2020-08-01T00:00:00.0000000Z,0.0035084,303190662.3,2020-08-01T00:00:00.0000000Z,0.107815,42423249.94,2020-08-01T00:00:00.0000000Z,0.30276,283444830.1,2020-08-01T00:00:00.0000000Z,1.324037,107082.9972,2020-08-01T00:00:00.0000000Z,1.6407,1266386.385,2020-08-01T00:00:00.0000000Z,0.30276,283444830.1,2020-08-01T00:00:00.0000000Z,0.00317,101434608.3,2020-08-01T00:00:00.0000000Z,1.0012,45101435.94,2020-08-01T00:00:00.0000000Z,92.353,25394.10651,2020-08-01T00:00:00.0000000Z,9.53824,3468072.482
Aug,2020-08-06T00:00:00.0000000Z,11898.7,25789.16552,2020-08-06T00:00:00.0000000Z,395.9,274739.3691,2020-08-06T00:00:00.0000000Z,58.31,138488.8444,2020-08-06T00:00:00.0000000Z,0.143873,71469140.75,2020-08-06T00:00:00.0000000Z,0.0034973,147796837.2,2020-08-06T00:00:00.0000000Z,0.106335,26316603.34,2020-08-06T00:00:00.0000000Z,0.29474,111886393.9,2020-08-06T00:00:00.0000000Z,1.542594,217401.9757,2020-08-06T00:00:00.0000000Z,1.9713,937460.7901,2020-08-06T00:00:00.0000000Z,0.29474,111886393.9,2020-08-06T00:00:00.0000000Z,0.00353,145623395.5,2020-08-06T00:00:00.0000000Z,1.0008,46384654.96,2020-08-06T00:00:00.0000000Z,95.25,86342.92464,2020-08-06T00:00:00.0000000Z,13.4718,4900598.561
Aug,2020-08-11T00:00:00.0000000Z,11858.3,22396.60355,2020-08-11T00:00:00.0000000Z,432.39,466594.1281,2020-08-11T00:00:00.0000000Z,59.91,229273.0618,2020-08-11T00:00:00.0000000Z,0.138408,121736306.9,2020-08-11T00:00:00.0000000Z,0.0035413,186745453,2020-08-11T00:00:00.0000000Z,0.107237,44888442.84,2020-08-11T00:00:00.0000000Z,0.29891,150662314.5,2020-08-11T00:00:00.0000000Z,1.686607,251540.1351,2020-08-11T00:00:00.0000000Z,3.4125,2270295.152,2020-08-11T00:00:00.0000000Z,0.29891,150662314.5,2020-08-11T00:00:00.0000000Z,0.00356,134933182.9,2020-08-11T00:00:00.0000000Z,1.0004,57631233.28,2020-08-11T00:00:00.0000000Z,93.924,16825.71261,2020-08-11T00:00:00.0000000Z,19.19193,5810567.485
Aug,2020-08-16T00:00:00.0000000Z,11864.6,24226.51832,2020-08-16T00:00:00.0000000Z,416.2,363873.5811,2020-08-16T00:00:00.0000000Z,62.86,507951.2763,2020-08-16T00:00:00.0000000Z,0.134305,84395652.59,2020-08-16T00:00:00.0000000Z,0.0034416,182174242.9,2020-08-16T00:00:00.0000000Z,0.106912,67180218.46,2020-08-16T00:00:00.0000000Z,0.29246,132281452.6,2020-08-16T00:00:00.0000000Z,1.748137,266696.9023,2020-08-16T00:00:00.0000000Z,3.87,1673456.771,2020-08-16T00:00:00.0000000Z,0.29246,132281452.6,2020-08-16T00:00:00.0000000Z,0.00369,168900481.3,2020-08-16T00:00:00.0000000Z,1.0009,68365512.54,2020-08-16T00:00:00.0000000Z,91.286,16601.41071,2020-08-16T00:00:00.0000000Z,16.06377,4300856.008
Aug,2020-08-21T00:00:00.0000000Z,11330,15455.88945,2020-08-21T00:00:00.0000000Z,383.01,350653.3464,2020-08-21T00:00:00.0000000Z,58.33,213917.7533,2020-08-21T00:00:00.0000000Z,0.11252,76316770.92,2020-08-21T00:00:00.0000000Z,0.0033175,134852822.6,2020-08-21T00:00:00.0000000Z,0.097392,35138477.22,2020-08-21T00:00:00.0000000Z,0.27653,64404269.38,2020-08-21T00:00:00.0000000Z,1.712126,330123.9973,2020-08-21T00:00:00.0000000Z,3.2401,1262101.049,2020-08-21T00:00:00.0000000Z,0.27653,64404269.38,2020-08-21T00:00:00.0000000Z,0.00371,223639096.1,2020-08-21T00:00:00.0000000Z,1.0003,65394507,2020-08-21T00:00:00.0000000Z,84.825,9336.236672,2020-08-21T00:00:00.0000000Z,14.11734,3822095.914
Aug,2020-08-26T00:00:00.0000000Z,11713.1,13058.88395,2020-08-26T00:00:00.0000000Z,428.72,289219.2613,2020-08-26T00:00:00.0000000Z,62.91,161840.3377,2020-08-26T00:00:00.0000000Z,0.117619,64664613.56,2020-08-26T00:00:00.0000000Z,0.0032766,87859287.33,2020-08-26T00:00:00.0000000Z,0.098124,25140118.19,2020-08-26T00:00:00.0000000Z,0.283,73124975.69,2020-08-26T00:00:00.0000000Z,1.810648,334119.0475,2020-08-26T00:00:00.0000000Z,3.384,464058.646,2020-08-26T00:00:00.0000000Z,0.283,73124975.69,2020-08-26T00:00:00.0000000Z,0.00463,325545360.9,2020-08-26T00:00:00.0000000Z,1.0001,59731836.04,2020-08-26T00:00:00.0000000Z,88.287,6375.386929,2020-08-26T00:00:00.0000000Z,16.47938,2327866.802
Sept,2020-08-31T00:00:00.0000000Z,10463.6,30590.48782,2020-08-31T00:00:00.0000000Z,385.82,734744.1556,2020-08-31T00:00:00.0000000Z,50.38,291210.922,2020-08-31T00:00:00.0000000Z,0.101794,99787244.5,2020-08-31T00:00:00.0000000Z,0.0028853,131105696.3,2020-08-31T00:00:00.0000000Z,0.081313,49009074.96,2020-08-31T00:00:00.0000000Z,0.25406,120556876,2020-08-31T00:00:00.0000000Z,1.505578,249347.7919,2020-08-31T00:00:00.0000000Z,2.6486,769083.1368,2020-08-31T00:00:00.0000000Z,0.25406,120556876,2020-08-31T00:00:00.0000000Z,0.00378,252604658.5,2020-08-31T00:00:00.0000000Z,1.0008,103363941.1,2020-08-31T00:00:00.0000000Z,72.748,12962.17834,2020-08-31T00:00:00.0000000Z,12.38171,3265890.75
Sept,2020-09-05T00:00:00.0000000Z,10229.7,22014.56391,2020-09-05T00:00:00.0000000Z,351.29,654649.5035,2020-09-05T00:00:00.0000000Z,47.86,169006.8488,2020-09-05T00:00:00.0000000Z,0.093289,79378179.36,2020-09-05T00:00:00.0000000Z,0.0027748,225657168.2,2020-09-05T00:00:00.0000000Z,0.078148,20879211.16,2020-09-05T00:00:00.0000000Z,0.23918,66490819.74,2020-09-05T00:00:00.0000000Z,1.406996,293232.4766,2020-09-05T00:00:00.0000000Z,2.3902,364320.9768,2020-09-05T00:00:00.0000000Z,0.23918,66490819.74,2020-09-05T00:00:00.0000000Z,0.0033,86128662.36,2020-09-05T00:00:00.0000000Z,1.0001,68212899.36,2020-09-05T00:00:00.0000000Z,75.97,11515.36122,2020-09-05T00:00:00.0000000Z,12.34586,4535112.592
Sept,2020-09-10T00:00:00.0000000Z,10674.9,15065.18313,2020-09-10T00:00:00.0000000Z,377.14,371744.0708,2020-09-10T00:00:00.0000000Z,49.09,103690.0615,2020-09-10T00:00:00.0000000Z,0.096678,54496476.97,2020-09-10T00:00:00.0000000Z,0.0027859,119853318.8,2020-09-10T00:00:00.0000000Z,0.080079,16608824.44,2020-09-10T00:00:00.0000000Z,0.24565,36379992.93,2020-09-10T00:00:00.0000000Z,1.46745,54393.99019,2020-09-10T00:00:00.0000000Z,2.8783,518152.1378,2020-09-10T00:00:00.0000000Z,0.24565,36379992.93,2020-09-10T00:00:00.0000000Z,0.00347,44140543.69,2020-09-10T00:00:00.0000000Z,1.0003,64390103.94,2020-09-10T00:00:00.0000000Z,75.122,6381.783465,2020-09-10T00:00:00.0000000Z,12.13097,2232824.12
Sept,2020-09-15T00:00:00.0000000Z,11080.7,16056.49688,2020-09-15T00:00:00.0000000Z,385.11,294422.0939,2020-09-15T00:00:00.0000000Z,48.5,104188.6037,2020-09-15T00:00:00.0000000Z,0.0914,32791730.65,2020-09-15T00:00:00.0000000Z,0.0027881,89844318.05,2020-09-15T00:00:00.0000000Z,0.078483,19834366.08,2020-09-15T00:00:00.0000000Z,0.25115,52809270.57,2020-09-15T00:00:00.0000000Z,1.400211,54012.82138,2020-09-15T00:00:00.0000000Z,2.5342,551513.2551,2020-09-15T00:00:00.0000000Z,0.25115,52809270.57,2020-09-15T00:00:00.0000000Z,0.00303,35601259.94,2020-09-15T00:00:00.0000000Z,1,74598450.64,2020-09-15T00:00:00.0000000Z,72.804,9959.176729,2020-09-15T00:00:00.0000000Z,10.11297,2407256.042
Sept,2020-09-20T00:00:00.0000000Z,10740.2,20764.03396,2020-09-20T00:00:00.0000000Z,349.22,389100.0563,2020-09-20T00:00:00.0000000Z,44.96,120954.0445,2020-09-20T00:00:00.0000000Z,0.082657,54228712.99,2020-09-20T00:00:00.0000000Z,0.0026234,102812274.8,2020-09-20T00:00:00.0000000Z,0.070191,17574532.3,2020-09-20T00:00:00.0000000Z,0.23297,49709597.06,2020-09-20T00:00:00.0000000Z,1.202796,106241.8864,2020-09-20T00:00:00.0000000Z,2.3555,457128.4748,2020-09-20T00:00:00.0000000Z,0.23297,49709597.06,2020-09-20T00:00:00.0000000Z,0.00264,57504818.93,2020-09-20T00:00:00.0000000Z,1.0002,76063952.7,2020-09-20T00:00:00.0000000Z,67.942,11402.87605,2020-09-20T00:00:00.0000000Z,9.87421,4906898.721
Sept,2020-09-25T00:00:00.0000000Z,10842.2,13104.48435,2020-09-25T00:00:00.0000000Z,359.94,218400.7798,2020-09-25T00:00:00.0000000Z,45.66,83474.96212,2020-09-25T00:00:00.0000000Z,0.1012,56769605.49,2020-09-25T00:00:00.0000000Z,0.0026626,145683978,2020-09-25T00:00:00.0000000Z,0.074051,16263381.23,2020-09-25T00:00:00.0000000Z,0.24273,45404630.28,2020-09-25T00:00:00.0000000Z,1.212347,83277.07393,2020-09-25T00:00:00.0000000Z,2.4492,224841.2074,2020-09-25T00:00:00.0000000Z,0.24273,45404630.28,2020-09-25T00:00:00.0000000Z,0.00307,63813190.41,2020-09-25T00:00:00.0000000Z,1,47486995.63,2020-09-25T00:00:00.0000000Z,68.596,8143.122739,2020-09-25T00:00:00.0000000Z,10.14629,3410866.256
Oct,2020-09-30T00:00:00.0000000Z,10676.4,14011.78131,2020-09-30T00:00:00.0000000Z,352.54,189663.6436,2020-09-30T00:00:00.0000000Z,46.72,117697.1681,2020-09-30T00:00:00.0000000Z,0.096881,52679177.33,2020-09-30T00:00:00.0000000Z,0.0026288,212766618.3,2020-09-30T00:00:00.0000000Z,0.07287,23043979.33,2020-09-30T00:00:00.0000000Z,0.24789,47514420.22,2020-09-30T00:00:00.0000000Z,1.126982,86680.52236,2020-09-30T00:00:00.0000000Z,2.3724,489101.4684,2020-09-30T00:00:00.0000000Z,0.24789,47514420.22,2020-09-30T00:00:00.0000000Z,0.00277,86522426.33,2020-09-30T00:00:00.0000000Z,1.0004,49750583.87,2020-09-30T00:00:00.0000000Z,66.453,7401.800766,2020-09-30T00:00:00.0000000Z,9.40088,2480269.42
Oct,2020-10-05T00:00:00.0000000Z,11060.2,15459.39867,2020-10-05T00:00:00.0000000Z,365.6,311925.0206,2020-10-05T00:00:00.0000000Z,47.8,91117.22604,2020-10-05T00:00:00.0000000Z,0.101469,36401572.9,2020-10-05T00:00:00.0000000Z,0.0026574,69368260.64,2020-10-05T00:00:00.0000000Z,0.075001,22840102.29,2020-10-05T00:00:00.0000000Z,0.25314,63836435.95,2020-10-05T00:00:00.0000000Z,1.157346,72886.74505,2020-10-05T00:00:00.0000000Z,2.389,528019.8668,2020-10-05T00:00:00.0000000Z,0.25314,63836435.95,2020-10-05T00:00:00.0000000Z,0.00296,52894767.52,2020-10-05T00:00:00.0000000Z,1.0007,85363234.02,2020-10-05T00:00:00.0000000Z,67.59,7037.329233,2020-10-05T00:00:00.0000000Z,10.41541,2715834.635
Oct,2020-10-10T00:00:00.0000000Z,11433.1,17302.57715,2020-10-10T00:00:00.0000000Z,379.08,189757.2023,2020-10-10T00:00:00.0000000Z,49.82,133279.6318,2020-10-10T00:00:00.0000000Z,0.10719,65016769.75,2020-10-10T00:00:00.0000000Z,0.0026391,32836062.6,2020-10-10T00:00:00.0000000Z,0.074203,19233906.25,2020-10-10T00:00:00.0000000Z,0.24937,48425808.82,2020-10-10T00:00:00.0000000Z,1.117363,54821.71421,2020-10-10T00:00:00.0000000Z,2.5069,349236.2042,2020-10-10T00:00:00.0000000Z,0.24937,48425808.82,2020-10-10T00:00:00.0000000Z,0.00308,78633588.17,2020-10-10T00:00:00.0000000Z,1.0008,50027681.45,2020-10-10T00:00:00.0000000Z,69.874,10607.46356,2020-10-10T00:00:00.0000000Z,10.91,3518366.489
Oct,2020-10-15T00:00:00.0000000Z,11757,13577.56773,2020-10-15T00:00:00.0000000Z,379.5,145713.153,2020-10-15T00:00:00.0000000Z,48,102296.1842,2020-10-15T00:00:00.0000000Z,0.108702,23617197.15,2020-10-15T00:00:00.0000000Z,0.0025939,55734430.43,2020-10-15T00:00:00.0000000Z,0.085093,41638794.67,2020-10-15T00:00:00.0000000Z,0.24574,36446193.31,2020-10-15T00:00:00.0000000Z,1.106765,32635.8739,2020-10-15T00:00:00.0000000Z,2.9398,929503.8647,2020-10-15T00:00:00.0000000Z,0.24574,36446193.31,2020-10-15T00:00:00.0000000Z,0.0028,56436652.12,2020-10-15T00:00:00.0000000Z,1.0006,57132429.63,2020-10-15T00:00:00.0000000Z,74.928,10645.26515,2020-10-15T00:00:00.0000000Z,10.9147,1977938.909
Oct,2020-10-20T00:00:00.0000000Z,13130.9,27726.62126,2020-10-20T00:00:00.0000000Z,412.38,239944.8459,2020-10-20T00:00:00.0000000Z,59.28,219578.2537,2020-10-20T00:00:00.0000000Z,0.108059,55936326.6,2020-10-20T00:00:00.0000000Z,0.0026394,113126953.2,2020-10-20T00:00:00.0000000Z,0.0855,21221481.79,2020-10-20T00:00:00.0000000Z,0.25632,49697771.95,2020-10-20T00:00:00.0000000Z,1.128879,46878.96017,2020-10-20T00:00:00.0000000Z,3.4541,597770.7151,2020-10-20T00:00:00.0000000Z,0.25632,49697771.95,2020-10-20T00:00:00.0000000Z,0.00278,67756810.89,2020-10-20T00:00:00.0000000Z,1.0009,69629380.65,2020-10-20T00:00:00.0000000Z,73.345,14072.05891,2020-10-20T00:00:00.0000000Z,12.70151,4041616.648
Oct,2020-10-25T00:00:00.0000000Z,13463.1,29549.11402,2020-10-25T00:00:00.0000000Z,387.67,247104.0729,2020-10-25T00:00:00.0000000Z,54.9,215049.9835,2020-10-25T00:00:00.0000000Z,0.095347,43158818.36,2020-10-25T00:00:00.0000000Z,0.0025738,136442493.8,2020-10-25T00:00:00.0000000Z,0.077491,16198217.92,2020-10-25T00:00:00.0000000Z,0.24239,42099700.12,2020-10-25T00:00:00.0000000Z,1.05136,104747.0422,2020-10-25T00:00:00.0000000Z,3.0238,545863.1411,2020-10-25T00:00:00.0000000Z,0.24239,42099700.12,2020-10-25T00:00:00.0000000Z,0.00258,65254448.06,2020-10-25T00:00:00.0000000Z,1.0005,63026797.8,2020-10-25T00:00:00.0000000Z,66.946,10995.7933,2020-10-25T00:00:00.0000000Z,11.27456,3626205.399
Oct,2020-10-30T00:00:00.0000000Z,14021.8,24237.10278,2020-10-30T00:00:00.0000000Z,388.01,240658.7513,2020-10-30T00:00:00.0000000Z,53.95,131758.8729,2020-10-30T00:00:00.0000000Z,0.093665,40085906.67,2020-10-30T00:00:00.0000000Z,0.0025325,41612359.54,2020-10-30T00:00:00.0000000Z,0.075402,13589973.27,2020-10-30T00:00:00.0000000Z,0.23948,38335397.21,2020-10-30T00:00:00.0000000Z,0.988996,45840.02945,2020-10-30T00:00:00.0000000Z,3.1494,222067.5515,2020-10-30T00:00:00.0000000Z,0.23948,38335397.21,2020-10-30T00:00:00.0000000Z,0.00239,52948909.93,2020-10-30T00:00:00.0000000Z,1.0005,62597852.62,2020-10-30T00:00:00.0000000Z,64.339,9913.344456,2020-10-30T00:00:00.0000000Z,10.39856,2454994.036
Nov,2020-11-04T00:00:00.0000000Z,15480.1,42667.06649,2020-11-04T00:00:00.0000000Z,454.6,484417.7036,2020-11-04T00:00:00.0000000Z,61,313251.8041,2020-11-04T00:00:00.0000000Z,0.106518,93046385.54,2020-11-04T00:00:00.0000000Z,0.0027104,76568792.81,2020-11-04T00:00:00.0000000Z,0.081692,31110121.42,2020-11-04T00:00:00.0000000Z,0.25369,79137544.6,2020-11-04T00:00:00.0000000Z,1.108893,86421.33011,2020-11-04T00:00:00.0000000Z,3.5306,460593.8174,2020-11-04T00:00:00.0000000Z,0.25369,79137544.6,2020-11-04T00:00:00.0000000Z,0.00269,104525398.9,2020-11-04T00:00:00.0000000Z,1.0004,105621144,2020-11-04T00:00:00.0000000Z,68.247,18711.9291,2020-11-04T00:00:00.0000000Z,12.72691,5574419.128
