Month,btc_start_date,price_open,price_close,volume_traded,eth_start_date,price_open,price_close,volume_traded,ltc_start_date,price_open,price_close,volume_traded,ada_start_date,price_open,price_close,volume_traded,doge_start_date,price_open,price_close,volume_traded,xlm_start_date,price_open,price_close,volume_traded,xrp_start_date,price_open,price_close,volume_traded,lisk_start_date,price_open,price_close,volume_traded,waves_start_date,price_open,price_close,volume_traded,zec_start_date,price_open,price_close,volume_traded,sc_start_date,price_open,price_close,volume_traded,usdt_start_date,price_open,price_close,volume_traded,dash_start_date,price_open,price_close,volume_traded
Nov-16,2016-11-01T00:00:00.0000000Z,698.79,742.396,41727.84673,2016-11-01T00:00:00.0000000Z,10.90002,8.55384,671811.1147,2016-11-01T00:00:00.0000000Z,4,3.83729,16222.80447,2016-11-01T00:00:00.0000000Z,0,0,0,2016-11-01T00:00:00.0000000Z,0,0,0,2016-11-01T00:00:00.0000000Z,,,,2016-11-01T00:00:00.0000000Z,0,0,0,2016-11-01T00:00:00.0000000Z,0,0,0,2016-11-01T00:00:00.0000000Z,0,0,0,2016-11-01T00:00:00.0000000Z,280,67.20703,2009.428705,2016-11-01T00:00:00.0000000Z,0,0,0,2016-11-01T00:00:00.0000000Z,0,0,0,2016-11-01T00:00:00.0000000Z,0,0,0
Dec-16,2016-12-01T00:00:00.0000000Z,742.396,967.45,43463.19551,2016-12-01T00:00:00.0000000Z,8.55,8.07,1019535.732,2016-12-01T00:00:00.0000000Z,3.88531,4.37736,33074.24685,2016-12-01T00:00:00.0000000Z,0,0,0,2016-12-01T00:00:00.0000000Z,0,0,0,2016-12-01T00:00:00.0000000Z,,,,2016-12-01T00:00:00.0000000Z,0,0,0,2016-12-01T00:00:00.0000000Z,0,0,0,2016-12-01T00:00:00.0000000Z,0,0,0,2016-12-01T00:00:00.0000000Z,68.16396,48.61947,5157.258046,2016-12-01T00:00:00.0000000Z,0,0,0,2016-12-01T00:00:00.0000000Z,0,0,0,2016-12-01T00:00:00.0000000Z,0,0,0
Jan-17,2017-01-01T00:00:00.0000000Z,968.75,969.739,86944.74851,2017-01-01T00:00:00.0000000Z,8.09999,10.66911,890222.1961,2017-01-01T00:00:00.0000000Z,4.37999,4.12475,79997.19103,2017-01-01T00:00:00.0000000Z,0,0,0,2017-01-01T00:00:00.0000000Z,0,0,0,2017-01-01T00:00:00.0000000Z,0.00225,0.002149,13705314.6,2017-01-01T00:00:00.0000000Z,0,0,0,2017-01-01T00:00:00.0000000Z,0,0,0,2017-01-01T00:00:00.0000000Z,0,0,0,2017-01-01T00:00:00.0000000Z,48,39.72103,4937.523761,2017-01-01T00:00:00.0000000Z,0,0,0,2017-01-01T00:00:00.0000000Z,0,0,0,2017-01-01T00:00:00.0000000Z,0,0,0
Feb-17,2017-02-01T00:00:00.0000000Z,968.166,1180,61053.17522,2017-02-01T00:00:00.0000000Z,10.75997,15.63,997873.7726,2017-02-01T00:00:00.0000000Z,4.11786,3.77,70749.80384,2017-02-01T00:00:00.0000000Z,0,0,0,2017-02-01T00:00:00.0000000Z,0,0,0,2017-02-01T00:00:00.0000000Z,0.002298,0.00192,13727735.56,2017-02-01T00:00:00.0000000Z,0,0,0,2017-02-01T00:00:00.0000000Z,0,0,0,2017-02-01T00:00:00.0000000Z,0,0,0,2017-02-01T00:00:00.0000000Z,39.04901,36.87479,6424.262701,2017-02-01T00:00:00.0000000Z,0,0,0,2017-02-01T00:00:00.0000000Z,0,0,0,2017-02-01T00:00:00.0000000Z,0,0,0
Mar-17,2017-03-01T00:00:00.0000000Z,1181.998,1079.78,114427.9056,2017-03-01T00:00:00.0000000Z,15.62999,49.6975,3386529.631,2017-03-01T00:00:00.0000000Z,3.77,7.07063,370887.4969,2017-03-01T00:00:00.0000000Z,0,0,0,2017-03-01T00:00:00.0000000Z,0,0,0,2017-03-01T00:00:00.0000000Z,0.001833,0.002282,79348965.78,2017-03-01T00:00:00.0000000Z,0,0,0,2017-03-01T00:00:00.0000000Z,0,0,0,2017-03-01T00:00:00.0000000Z,0,0,0,2017-03-01T00:00:00.0000000Z,36.91646,62.22333,25896.17727,2017-03-01T00:00:00.0000000Z,0,0,0,2017-03-01T00:00:00.0000000Z,0,0,0,2017-03-01T00:00:00.0000000Z,0,0,0
Apr-17,2017-04-01T00:00:00.0000000Z,1080.03,1350.717,65383.51624,2017-04-01T00:00:00.0000000Z,49.69,78.367,1165796.97,2017-04-01T00:00:00.0000000Z,7.07042,15.65775,1107305.721,2017-04-01T00:00:00.0000000Z,0,0,0,2017-04-01T00:00:00.0000000Z,0,0,0,2017-04-01T00:00:00.0000000Z,0.002278,0.004805,82106114.73,2017-04-01T00:00:00.0000000Z,0,0,0,2017-04-01T00:00:00.0000000Z,0,0,0,2017-04-01T00:00:00.0000000Z,0,0,0,2017-04-01T00:00:00.0000000Z,63.43361,92.72201,25668.89973,2017-04-01T00:00:00.0000000Z,0,0,0,2017-04-01T00:00:00.0000000Z,1.0009,0.935,5356883.509,2017-04-01T00:00:00.0000000Z,71.51334,92.82983,9150.946748
May-17,2017-05-01T00:00:00.0000000Z,1344.601,2291.301,221472.6393,2017-05-01T00:00:00.0000000Z,78.36667,228.5,3020777.266,2017-05-01T00:00:00.0000000Z,15.66061,25.78,1706270.488,2017-05-01T00:00:00.0000000Z,0,0,0,2017-05-01T00:00:00.0000000Z,0,0,0,2017-05-01T00:00:00.0000000Z,0.004805,0.034,720767962.5,2017-05-01T00:00:00.0000000Z,0.332105,0.249367,122281928.8,2017-05-01T00:00:00.0000000Z,0,0,0,2017-05-01T00:00:00.0000000Z,0,0,0,2017-05-01T00:00:00.0000000Z,92.72694,231.36099,66842.63634,2017-05-01T00:00:00.0000000Z,0,0,0,2017-05-01T00:00:00.0000000Z,0.9351,1.0571,5546006.147,2017-05-01T00:00:00.0000000Z,90.02437,137.37001,60526.7315
Jun-17,2017-06-01T00:00:00.0000000Z,2291.301,2445,214516.2279,2017-06-01T00:00:00.0000000Z,227.40051,280,2827969.551,2017-06-01T00:00:00.0000000Z,25.79808,39.04784,1427534.159,2017-06-01T00:00:00.0000000Z,0,0,0,2017-06-01T00:00:00.0000000Z,0,0,0,2017-06-01T00:00:00.0000000Z,0.034,0.026694,209614446.9,2017-06-01T00:00:00.0000000Z,0.246133,0.244035,183678603.7,2017-06-01T00:00:00.0000000Z,0,0,0,2017-06-01T00:00:00.0000000Z,0,0,0,2017-06-01T00:00:00.0000000Z,233.11487,294.79606,67319.61504,2017-06-01T00:00:00.0000000Z,0,0,0,2017-06-01T00:00:00.0000000Z,1.05,1.0061,12866885.89,2017-06-01T00:00:00.0000000Z,140.64014,174.73788,62989.83026
Jul-17,2017-07-01T00:00:00.0000000Z,2443.36,2876.133,260245.3179,2017-07-01T00:00:00.0000000Z,280.9999,201.7777,4388107.397,2017-07-01T00:00:00.0000000Z,39.04785,42.34721,2015750.934,2017-07-01T00:00:00.0000000Z,0,0,0,2017-07-01T00:00:00.0000000Z,0,0,0,2017-07-01T00:00:00.0000000Z,0.026505,0.016269,230938509.7,2017-07-01T00:00:00.0000000Z,0.246792,0.1651,233919484.2,2017-07-01T00:00:00.0000000Z,0,0,0,2017-07-01T00:00:00.0000000Z,0,0,0,2017-07-01T00:00:00.0000000Z,294.79606,174,62711.62667,2017-07-01T00:00:00.0000000Z,0,0,0,2017-07-01T00:00:00.0000000Z,1.0144,1.0025,22041480.23,2017-07-01T00:00:00.0000000Z,179.97646,178.5,81831.26943
Aug-17,2017-08-01T00:00:00.0000000Z,2876.133,4737.27,228405.8618,2017-08-01T00:00:00.0000000Z,201.7777,388.003,2348182.504,2017-08-01T00:00:00.0000000Z,42.456,73.3708,1220401.988,2017-08-01T00:00:00.0000000Z,0,0,0,2017-08-01T00:00:00.0000000Z,0,0,0,2017-08-01T00:00:00.0000000Z,0,0,0,2017-08-01T00:00:00.0000000Z,0.165299,0.26,438200607.4,2017-08-01T00:00:00.0000000Z,0,0,0,2017-08-01T00:00:00.0000000Z,0,0,0,2017-08-01T00:00:00.0000000Z,174,290,57751.9595,2017-08-01T00:00:00.0000000Z,0,0,0,2017-08-01T00:00:00.0000000Z,1.004,1.0046,19335339.6,2017-08-01T00:00:00.0000000Z,178.5,387.182,61795.4745
Sep-17,2017-09-01T00:00:00.0000000Z,4737.02,4344,205468.1852,2017-09-01T00:00:00.0000000Z,388.649,302.2,2726662.162,2017-09-01T00:00:00.0000000Z,73.3708,55.65,2179055.177,2017-09-01T00:00:00.0000000Z,0,0,0,2017-09-01T00:00:00.0000000Z,0,0,0,2017-09-01T00:00:00.0000000Z,0,0,0,2017-09-01T00:00:00.0000000Z,0.259995,0.19903,301335988.4,2017-09-01T00:00:00.0000000Z,0,0,0,2017-09-01T00:00:00.0000000Z,0,0,0,2017-09-01T00:00:00.0000000Z,292.959,277,96832.63924,2017-09-01T00:00:00.0000000Z,0,0,0,2017-09-01T00:00:00.0000000Z,1.0033,0.9998,23008649.6,2017-09-01T00:00:00.0000000Z,386,330,55804.81755
Oct-17,2017-10-01T00:00:00.0000000Z,4343.9,6430.5,91987.22664,2017-10-01T00:00:00.0000000Z,302.19,304.12,598233.5745,2017-10-01T00:00:00.0000000Z,55.56,55.47,799077.8473,2017-10-01T00:00:00.0000000Z,0,0,0,2017-10-01T00:00:00.0000000Z,0,0,0,2017-10-01T00:00:00.0000000Z,0,0,0,2017-10-01T00:00:00.0000000Z,0.19904,0.19906,318538449.2,2017-10-01T00:00:00.0000000Z,0,0,0,2017-10-01T00:00:00.0000000Z,0,0,0,2017-10-01T00:00:00.0000000Z,278.38,234,67449.07783,2017-10-01T00:00:00.0000000Z,0,0,0,2017-10-01T00:00:00.0000000Z,0.9998,0.9999,30470689.93,2017-10-01T00:00:00.0000000Z,328.124,279.38,28518.58534
Nov-17,2017-11-01T00:00:00.0000000Z,6442.3,10088.5,159007.7712,2017-11-01T00:00:00.0000000Z,304.11,439.25,1698386.048,2017-11-01T00:00:00.0000000Z,55.44,87.59,1159555.244,2017-11-01T00:00:00.0000000Z,0,0,0,2017-11-01T00:00:00.0000000Z,0,0,0,2017-11-01T00:00:00.0000000Z,0,0,0,2017-11-01T00:00:00.0000000Z,0.19901,0.24,282110922.9,2017-11-01T00:00:00.0000000Z,0,0,0,2017-11-01T00:00:00.0000000Z,0,0,0,2017-11-01T00:00:00.0000000Z,234,301.46,98410.43756,2017-11-01T00:00:00.0000000Z,0,0,0,2017-11-01T00:00:00.0000000Z,0.999,1.0067,24823706.41,2017-11-01T00:00:00.0000000Z,279,779.852,72057.46363
Dec-17,2017-12-01T00:00:00.0000000Z,10087.8,13990,129092.0207,2017-12-01T00:00:00.0000000Z,438.56,745.98,979584.1028,2017-12-01T00:00:00.0000000Z,87.58,230.3,1108775.687,2017-12-01T00:00:00.0000000Z,0,0,0,2017-12-01T00:00:00.0000000Z,0,0,0,2017-12-01T00:00:00.0000000Z,0,0,0,2017-12-01T00:00:00.0000000Z,0.24,1.99004,578525713.2,2017-12-01T00:00:00.0000000Z,0,0,0,2017-12-01T00:00:00.0000000Z,0,0,0,2017-12-01T00:00:00.0000000Z,300.71,478.67,115147.8326,2017-12-01T00:00:00.0000000Z,0,0,0,2017-12-01T00:00:00.0000000Z,1.0095,1.019,60404851.56,2017-12-01T00:00:00.0000000Z,779,1027.191,57779.23534
Jan-18,2018-01-01T00:00:00.0000000Z,13971.1,10101.6,147606.2192,2018-01-01T00:00:00.0000000Z,744.39,1105.3,1379339.521,2018-01-01T00:00:00.0000000Z,230.32,162.3,839765.7763,2018-01-01T00:00:00.0000000Z,0,0,0,2018-01-01T00:00:00.0000000Z,0,0,0,2017-08-01T00:00:00.0000000Z,0.016269,0.01706,185501601.3,2018-01-01T00:00:00.0000000Z,1.99004,1.1202,765445473.4,2018-01-01T00:00:00.0000000Z,0,0,0,2018-01-01T00:00:00.0000000Z,0,0,0,2018-01-01T00:00:00.0000000Z,479.76,393.93,102428.976,2018-01-01T00:00:00.0000000Z,0,0,0,2018-01-01T00:00:00.0000000Z,1.0191,0.985,132529405.2,2018-01-01T00:00:00.0000000Z,1027.191,689.5,61271.89094
Feb-18,2018-02-01T00:00:00.0000000Z,10105.5,10310,311097.4752,2018-02-01T00:00:00.0000000Z,1105.3,850.1,1779320.569,2018-02-01T00:00:00.0000000Z,162.33,201.84,1374386.344,2018-02-01T00:00:00.0000000Z,0,0,0,2018-02-01T00:00:00.0000000Z,0,0,0,2018-02-01T00:00:00.0000000Z,0.4539,0.330001,36573919.94,2018-02-01T00:00:00.0000000Z,1.12014,0.88697,634496464.6,2018-02-01T00:00:00.0000000Z,0,0,0,2018-02-01T00:00:00.0000000Z,0,0,0,2018-02-01T00:00:00.0000000Z,393.81,380.3,76193.44256,2018-02-01T00:00:00.0000000Z,0,0,0,2018-02-01T00:00:00.0000000Z,0.9852,0.9999,104279588.7,2018-02-01T00:00:00.0000000Z,689.5,582.368,44776.54752
Mar-18,2018-03-01T00:00:00.0000000Z,10309,6911.1,364738.9201,2018-03-01T00:00:00.0000000Z,850.11,392.4,1917408.272,2018-03-01T00:00:00.0000000Z,201.73,115.84,781253.7172,2018-03-01T00:00:00.0000000Z,0,0,0,2018-03-01T00:00:00.0000000Z,0,0,0,2018-03-01T00:00:00.0000000Z,0.331,0.203963,193677865.6,2018-03-01T00:00:00.0000000Z,0.88485,0.49841,347274241.2,2018-03-01T00:00:00.0000000Z,0,0,0,2018-03-01T00:00:00.0000000Z,0,0,0,2018-03-01T00:00:00.0000000Z,380,184.13,50285.68862,2018-03-01T00:00:00.0000000Z,0,0,0,2018-03-01T00:00:00.0000000Z,0.9996,0.9972,58388950.16,2018-03-01T00:00:00.0000000Z,580,303.719,49763.2118
Apr-18,2018-04-01T00:00:00.0000000Z,6913.8,9243.2,217398.7008,2018-04-01T00:00:00.0000000Z,393.25,669.57,1888070.603,2018-04-01T00:00:00.0000000Z,115.85,148.38,596343.1359,2018-04-01T00:00:00.0000000Z,0,0,0,2018-04-01T00:00:00.0000000Z,0,0,0,2018-04-01T00:00:00.0000000Z,0.206096,0.424,253355561.2,2018-04-01T00:00:00.0000000Z,0.49842,0.83101,329374751.4,2018-04-01T00:00:00.0000000Z,0,0,0,2018-04-01T00:00:00.0000000Z,0,0,0,2018-04-01T00:00:00.0000000Z,184.13,284.41,44602.21027,2018-04-01T00:00:00.0000000Z,0,0,0,2018-04-01T00:00:00.0000000Z,0.9972,1.0002,45585032.72,2018-04-01T00:00:00.0000000Z,303.809,473.475,38776.38426
May-18,2018-05-01T00:00:00.0000000Z,9246.5,7485.6,133746.8669,2018-05-01T00:00:00.0000000Z,670.13,577.54,1531224.429,2018-05-01T00:00:00.0000000Z,148.41,118.18,423442.1127,2018-05-01T00:00:00.0000000Z,0,0,0,2018-05-01T00:00:00.0000000Z,0,0,0,2018-05-01T00:00:00.0000000Z,0.423999,0.296636,141081709.9,2018-05-01T00:00:00.0000000Z,0.83103,0.61108,210808758.2,2018-05-01T00:00:00.0000000Z,0,0,0,2018-05-01T00:00:00.0000000Z,0,0,0,2018-05-01T00:00:00.0000000Z,284.42,239.43,91506.98776,2018-05-01T00:00:00.0000000Z,0,0,0,2018-05-01T00:00:00.0000000Z,1.0001,0.9987,58077690.06,2018-05-01T00:00:00.0000000Z,473.475,304.394,25859.24255
Jun-18,2018-06-01T00:00:00.0000000Z,7490.9,6387.9,120310.7878,2018-06-01T00:00:00.0000000Z,577.35,453.05,1667017.016,2018-06-01T00:00:00.0000000Z,118.16,81.06,333144.3466,2018-06-01T00:00:00.0000000Z,0,0,0,2018-06-01T00:00:00.0000000Z,0,0,0,2018-06-01T00:00:00.0000000Z,0.297199,0.192017,105439340.1,2018-06-01T00:00:00.0000000Z,0.60989,0.46871,143490713.5,2018-06-01T00:00:00.0000000Z,0,0,0,2018-06-01T00:00:00.0000000Z,0,0,0,2018-06-01T00:00:00.0000000Z,240.04,170.67,27875.66694,2018-06-01T00:00:00.0000000Z,0,0,0,2018-06-01T00:00:00.0000000Z,0.9989,0.9987,36871978.34,2018-06-01T00:00:00.0000000Z,305.4,239.024,21546.51809
Jul-18,2018-07-01T00:00:00.0000000Z,6387,7726,124102.3679,2018-07-01T00:00:00.0000000Z,453,431.67,1095661.15,2018-07-01T00:00:00.0000000Z,81.36,78.75,245140.1215,2018-07-01T00:00:00.0000000Z,0,0,0,2018-07-01T00:00:00.0000000Z,0,0,0,2018-07-01T00:00:00.0000000Z,0.193298,0.275147,271137976,2018-07-01T00:00:00.0000000Z,0.46781,0.43454,116261117.4,2018-07-01T00:00:00.0000000Z,0,0,0,2018-07-01T00:00:00.0000000Z,0,0,0,2018-07-01T00:00:00.0000000Z,170.66,209.23,56803.61617,2018-07-01T00:00:00.0000000Z,0,0,0,2018-07-01T00:00:00.0000000Z,0.9987,0.998,37605962.77,2018-07-01T00:00:00.0000000Z,239.9,217.576,44737.57765
Aug-18,2018-08-01T00:00:00.0000000Z,7726,7015.8,149781.1599,2018-08-01T00:00:00.0000000Z,431.76,281.6,1413788.197,2018-08-01T00:00:00.0000000Z,78.8,62.16,273683.6112,2018-08-01T00:00:00.0000000Z,0,0,0,2018-08-01T00:00:00.0000000Z,0,0,0,2018-08-01T00:00:00.0000000Z,0.275201,0.223409,169869171.4,2018-08-01T00:00:00.0000000Z,0.43454,0.335,151551556.2,2018-08-01T00:00:00.0000000Z,0,0,0,2018-08-01T00:00:00.0000000Z,0,0,0,2018-08-01T00:00:00.0000000Z,208.01,150.01,59883.33471,2018-08-01T00:00:00.0000000Z,0,0,0,2018-08-01T00:00:00.0000000Z,0.998,0.9998,35234873.1,2018-08-01T00:00:00.0000000Z,218.793,195.1,62024.40518
Sep-18,2018-09-01T00:00:00.0000000Z,7014.8,6604.1,120259.6769,2018-09-01T00:00:00.0000000Z,281.59,231.96,3099220.865,2018-09-01T00:00:00.0000000Z,62.08,60.96,334817.7563,2018-09-01T00:00:00.0000000Z,0.3,0.085512,7543097.95,2018-09-01T00:00:00.0000000Z,0,0,0,2018-09-01T00:00:00.0000000Z,0.223517,0.25967,169657536.5,2018-09-01T00:00:00.0000000Z,0.33518,0.5792,393379584.6,2018-09-01T00:00:00.0000000Z,0,0,0,2018-09-01T00:00:00.0000000Z,0,0,0,2018-09-01T00:00:00.0000000Z,150.12,129.87,51178.43574,2018-09-01T00:00:00.0000000Z,0,0,0,2018-09-01T00:00:00.0000000Z,0.9995,0.9964,55500514.98,2018-09-01T00:00:00.0000000Z,194.704,186.31,49986.4595
Oct-18,2018-10-01T00:00:00.0000000Z,6603.8,6307.5,80038.91905,2018-10-01T00:00:00.0000000Z,231.96,196.88,1443435.17,2018-10-01T00:00:00.0000000Z,61,49.42,250814.3911,2018-10-01T00:00:00.0000000Z,0.0855,0.069731,59723408.88,2018-10-01T00:00:00.0000000Z,0,0,0,2018-10-01T00:00:00.0000000Z,0.258002,0.224888,77526854.07,2018-10-01T00:00:00.0000000Z,0.5798,0.45,228336841.2,2018-10-01T00:00:00.0000000Z,0,0,0,2018-10-01T00:00:00.0000000Z,0,0,0,2018-10-01T00:00:00.0000000Z,129.71,115.16,39803.52398,2018-10-01T00:00:00.0000000Z,0,0,0,2018-10-01T00:00:00.0000000Z,0.9967,0.9919,168685461,2018-10-01T00:00:00.0000000Z,187.59,152.199,25417.59634
Nov-18,2018-11-01T00:00:00.0000000Z,6307.5,3969.4,240664.0646,2018-11-01T00:00:00.0000000Z,196.99,111.64,3533781.953,2018-11-01T00:00:00.0000000Z,49.49,31.65,570270.6228,2018-11-01T00:00:00.0000000Z,0.069638,0.0386,126552300.1,2018-11-01T00:00:00.0000000Z,0,0,0,2018-11-01T00:00:00.0000000Z,0.223673,0.156732,224063120.3,2018-11-01T00:00:00.0000000Z,0.45047,0.35869,393775012,2018-11-01T00:00:00.0000000Z,0,0,0,2018-11-01T00:00:00.0000000Z,0,0,0,2018-11-01T00:00:00.0000000Z,115.2,79.44,142754.9962,2018-11-01T00:00:00.0000000Z,0,0,0,2018-11-01T00:00:00.0000000Z,0.9915,0.9844,206235500.5,2018-11-01T00:00:00.0000000Z,151.717,90.999,66444.37651
