,btc_start_date,price_open,price_close,volume_traded,eth_start_date,price_open,price_close,volume_traded,ltc_start_date,price_open,price_close,volume_traded,ada_start_date,price_open,price_close,volume_traded,doge_start_date,price_open,price_close,volume_traded,xlm_start_date,price_open,price_close,volume_traded,xrp_start_date,price_open,price_close,volume_traded,lisk_start_date,price_open,price_close,volume_traded,waves_start_date,price_open,price_close,volume_traded,zec_start_date,price_open,price_close,volume_traded,sc_start_date,price_open,price_close,volume_traded,usdt_start_date,price_open,price_close,volume_traded,dash_start_date,price_open,price_close,volume_traded
28,,,,,,,,,,,,,2021-01-01T00:00:00.0000000Z,0.181702,0.345201,1809088580.0667014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,2021-02-01T00:00:00.0000000Z,0.345201,1.315604,2706574695.3910775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,2021-03-01T00:00:00.0000000Z,1.316434,1.19237,1524964467.1917262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,2021-04-01T00:00:00.0000000Z,1.192458,1.354226,894478014.5140675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,2021-05-01T00:00:00.0000000Z,1.354038,1.74,1946820593.9018857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,2021-06-01T00:00:00.0000000Z,1.74,1.384683,907550695.3341373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,2021-07-01T00:00:00.0000000Z,1.384918,1.318233,380910534.27883613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,2021-08-01T00:00:00.0000000Z,1.32026,1.84519,183030111.70018858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,2021-01-01T00:00:00.0000000Z,0.127619,0.307,1354089674.3615394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,2021-02-01T00:00:00.0000000Z,0.307,0.406,868064165.5908821,2021-01-01T00:00:00.0000000Z,0.21994,0.49561,2719720094.134543,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,2021-03-01T00:00:00.0000000Z,0.406521,0.405683,300209307.3267937,2021-02-01T00:00:00.0000000Z,0.49576,0.41661,1665086038.9620275,,,,,,,,,,,,,,,,,2021-01-01T00:00:00.0000000Z,1.0011,1.0008,2304394657.021804,2021-01-01T00:00:00.0000000Z,99.72,102.245,503512.24477827
46,,,,,,,,,,,,,,,,,,,,,2021-04-01T00:00:00.0000000Z,0.405684,0.529969,566020783.4249974,2021-03-01T00:00:00.0000000Z,0.41662,0.56954,646929300.9738281,,,,,,,,,,,,,,,,,2021-02-01T00:00:00.0000000Z,1.0008,1.0016,2414360517.1349607,2021-02-01T00:00:00.0000000Z,102.389,197.113,619023.17912253
47,,,,,,,,,,,,,,,,,,,,,2021-05-01T00:00:00.0000000Z,0.52997,0.4022,733135237.6842043,2021-04-01T00:00:00.0000000Z,0.57029,1.60042,1613483171.26456,,,,,,,,,,,,,,,,,2021-03-01T00:00:00.0000000Z,1.0016,1.0004,3183256571.7329607,2021-03-01T00:00:00.0000000Z,197.2,222.759,178540.7674864
48,,,,,,,,,,,,,,,,,,,,,2021-06-01T00:00:00.0000000Z,0.4022,0.284498,244792078.32073924,2021-05-01T00:00:00.0000000Z,1.60146,1.04118,1182085470.9854712,,,,,,,,,,,,,,,,,2021-04-01T00:00:00.0000000Z,1.0003,1.0011,4258523555.0956306,2021-04-01T00:00:00.0000000Z,222.419,320.197,337090.07437662
49,,,,,,,,,,,,,,,,,,,,,2021-07-01T00:00:00.0000000Z,0.284141,0.284442,177855689.38149217,2021-06-01T00:00:00.0000000Z,1.04108,0.70304,342872879.1847553,,,,,,,,,,,,,,,,,2021-05-01T00:00:00.0000000Z,1.0011,1.0003,6342790895.17304,2021-05-01T00:00:00.0000000Z,319.804,197.793,578456.62707808
50,,,,,,,,,,,,,,,,,,,,,2021-08-01T00:00:00.0000000Z,0.284996,0.346739,81542131.76580954,2021-07-01T00:00:00.0000000Z,0.70433,0.74644,253600223.8637155,,,,,,,,,2021-01-01T00:00:00.0000000Z,64.18,85.61,492595.68070859,,,,,2021-06-01T00:00:00.0000000Z,1.0003,1.0002,4274438324.4102674,2021-06-01T00:00:00.0000000Z,197.581,145.4,236027.74440442
51,,,,,2021-01-01T00:00:00.0000000Z,737.35,1313.7,5912134.83676215,,,,,,,,,,,,,,,,,2021-08-01T00:00:00.0000000Z,0.74644,1.03152,108076729.33871087,,,,,,,,,2021-02-01T00:00:00.0000000Z,85.35,111.34,531349.77637811,,,,,2021-07-01T00:00:00.0000000Z,1.0002,1.0007,3144923546.7153263,2021-07-01T00:00:00.0000000Z,145.409,163.74,175318.30702133
52,,,,,2021-02-01T00:00:00.0000000Z,1313.02,1422.7,3518318.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-01T00:00:00.0000000Z,111.41,158.36,329561.38023118,,,,,2021-08-01T00:00:00.0000000Z,1.0008,1.0004,1626446410.715056,2021-08-01T00:00:00.0000000Z,164.242,189.069,34005.46100635
53,,,,,2021-03-01T00:00:00.0000000Z,1422.47,1918.89,2015957.32930953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-01T00:00:00.0000000Z,158.42,245.63,413598.05963746,,,,,,,,,,,,
54,,,,,2021-04-01T00:00:00.0000000Z,1919.47,2776.47,2635571.54155829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-01T00:00:00.0000000Z,245.77,162.41,641654.60532772,,,,,,,,,,,,
55,,,,,2021-05-01T00:00:00.0000000Z,2776.47,2705.69,4935638.90103172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-01T00:00:00.0000000Z,161.52,131.01,262564.74495742,,,,,,,,,,,,
56,,,,,2021-06-01T00:00:00.0000000Z,2705.26,2276.66,2414396.34359218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-01T00:00:00.0000000Z,130.58,111.18,218518.72381127,,,,,,,,,,,,
57,,,,,2021-07-01T00:00:00.0000000Z,2276.89,2530.53,1516208.96948739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-01T00:00:00.0000000Z,111.34,141.23,90104.65939871,,,,,,,,,,,,
58,,,,,2021-08-01T00:00:00.0000000Z,2532.73,3219.95,755119.0190927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,2021-01-01T00:00:00.0000000Z,124.45,129.68,3702311.96078426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2021-01-01T00:00:00.0000000Z,28959.4,33122.0,359063.13761079,,,,,2021-02-01T00:00:00.0000000Z,129.45,165.39,4147055.37153293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2021-02-01T00:00:00.0000000Z,33121.8,45245.4,202353.18846938,,,,,2021-03-01T00:00:00.0000000Z,165.48,196.81,2111955.46577551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2021-03-01T00:00:00.0000000Z,45234.7,58786.2,171975.14146359,,,,,2021-04-01T00:00:00.0000000Z,196.96,271.55,3007818.35563956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2021-04-01T00:00:00.0000000Z,58780.4,57780.0,137564.84804931,,,,,2021-05-01T00:00:00.0000000Z,271.52,188.09,4110227.18139232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2021-05-01T00:00:00.0000000Z,57780.3,37303.8,255223.06074795,,,,,2021-06-01T00:00:00.0000000Z,188.06,144.17,1680385.11946225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2021-06-01T00:00:00.0000000Z,37273.1,35046.2,195562.58282788,,,,,2021-07-01T00:00:00.0000000Z,144.24,144.43,987902.66445286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2021-07-01T00:00:00.0000000Z,35070.4,41488.5,109727.38352485,,,,,2021-08-01T00:00:00.0000000Z,144.46,177.03,412473.77484382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2021-08-01T00:00:00.0000000Z,41500.2,46107.0,43955.49177644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
