,btc_start_date,price_open,price_close,volume_traded,eth_start_date,price_open,price_close,volume_traded,ltc_start_date,price_open,price_close,volume_traded,ada_start_date,price_open,price_close,volume_traded,doge_start_date,price_open,price_close,volume_traded,xlm_start_date,price_open,price_close,volume_traded,xrp_start_date,price_open,price_close,volume_traded,lisk_start_date,price_open,price_close,volume_traded,waves_start_date,price_open,price_close,volume_traded,zec_start_date,price_open,price_close,volume_traded,sc_start_date,price_open,price_close,volume_traded,usdt_start_date,price_open,price_close,volume_traded,dash_start_date,price_open,price_close,volume_traded
10,2016-11-01T00:00:00.0000000Z,698.79,742.396,41727.84672872,2017-08-01T00:00:00.0000000Z,201.7777,388.003,2348182.50404785,2016-12-01T00:00:00.0000000Z,3.88531,4.37736,33074.24684974,2019-07-01T00:00:00.0000000Z,0.081446,0.060128,247609298.58302575,2020-10-01T00:00:00.0000000Z,0.002657,0.0025752,597389422.5026581,2018-04-01T00:00:00.0000000Z,0.206096,0.424,253355561.24500978,2018-03-01T00:00:00.0000000Z,0.88485,0.49841,347274241.21730983,2020-09-01T00:00:00.0000000Z,1.795903,1.196873,816619.43633878,2020-08-01T00:00:00.0000000Z,1.5264,3.6183,7949640.37999423,2017-09-01T00:00:00.0000000Z,292.959,277.0,96832.63923931,2020-08-01T00:00:00.0000000Z,0.00305,0.00458,1128242838.3595388,2018-02-01T00:00:00.0000000Z,0.9852,0.9999,104279588.69136779,2018-02-01T00:00:00.0000000Z,689.5,582.368,44776.54752281
11,2016-12-01T00:00:00.0000000Z,742.396,967.45,43463.19551154,2017-09-01T00:00:00.0000000Z,388.649,302.2,2726662.16216501,2017-01-01T00:00:00.0000000Z,4.37999,4.12475,79997.19102745,2019-08-01T00:00:00.0000000Z,0.060128,0.044879,261738347.1501845,2020-11-01T00:00:00.0000000Z,0.0025616,0.003545,851897524.9627188,2018-05-01T00:00:00.0000000Z,0.423999,0.296636,141081709.91372317,2018-04-01T00:00:00.0000000Z,0.49842,0.83101,329374751.40842664,2020-10-01T00:00:00.0000000Z,1.182999,1.052737,403997.2637343,2020-09-01T00:00:00.0000000Z,3.5996,2.5682,2851237.18383214,2017-10-01T00:00:00.0000000Z,278.38,234.0,67449.0778272,2020-09-01T00:00:00.0000000Z,0.00458,0.00308,551848488.4879576,2018-03-01T00:00:00.0000000Z,0.9996,0.9972,58388950.16052217,2018-03-01T00:00:00.0000000Z,580.0,303.719,49763.21180451
12,2017-01-01T00:00:00.0000000Z,968.75,969.739,86944.74851191,2017-10-01T00:00:00.0000000Z,302.19,304.12,598233.57449915,2017-02-01T00:00:00.0000000Z,4.11786,3.77,70749.80383607,2019-09-01T00:00:00.0000000Z,0.0448,0.038933,295518322.4975679,2020-12-01T00:00:00.0000000Z,0.0035606,0.0046843,3262857497.27188,2018-06-01T00:00:00.0000000Z,0.297199,0.192017,105439340.1232559,2018-05-01T00:00:00.0000000Z,0.83103,0.61108,210808758.19108456,2020-11-01T00:00:00.0000000Z,1.031689,1.328984,839585.87154972,2020-10-01T00:00:00.0000000Z,2.5738,3.2141,3504454.38928431,2017-11-01T00:00:00.0000000Z,234.0,301.46,98410.43756108,2020-10-01T00:00:00.0000000Z,0.0031,0.00247,385476983.1028466,2018-04-01T00:00:00.0000000Z,0.9972,1.0002,45585032.7199477,2018-04-01T00:00:00.0000000Z,303.809,473.475,38776.38426296
13,2017-02-01T00:00:00.0000000Z,968.166,1180.0,61053.17522179,2017-11-01T00:00:00.0000000Z,304.11,439.25,1698386.04787808,2017-03-01T00:00:00.0000000Z,3.77,7.07063,370887.49690087,2019-10-01T00:00:00.0000000Z,0.038754,0.04138,101712702.06989665,2021-01-01T00:00:00.0000000Z,0.0046804,0.037,23559448055.573586,2018-07-01T00:00:00.0000000Z,0.193298,0.275147,271137976.0495252,2018-06-01T00:00:00.0000000Z,0.60989,0.46871,143490713.54755354,2020-12-01T00:00:00.0000000Z,1.328611,1.14625,967971.7620906,2020-11-01T00:00:00.0000000Z,3.2167,7.0667,3910160.34976961,2017-12-01T00:00:00.0000000Z,300.71,478.67,115147.83256808,2020-11-01T00:00:00.0000000Z,0.00249,0.00338,826923135.0341421,2018-05-01T00:00:00.0000000Z,1.0001,0.9987,58077690.06167395,2018-05-01T00:00:00.0000000Z,473.475,304.394,25859.24255408
14,2017-03-01T00:00:00.0000000Z,1181.998,1079.78,114427.90559524,2017-12-01T00:00:00.0000000Z,438.56,745.98,979584.10284372,2017-04-01T00:00:00.0000000Z,7.07042,15.65775,1107305.72130465,2019-11-01T00:00:00.0000000Z,0.041096,0.040458,116737700.50114118,2021-02-01T00:00:00.0000000Z,0.0369461,0.0482549,20695748909.52945,2018-08-01T00:00:00.0000000Z,0.275201,0.223409,169869171.35943806,2018-07-01T00:00:00.0000000Z,0.46781,0.43454,116261117.35931309,2021-01-01T00:00:00.0000000Z,1.144953,1.322039,1456412.33767507,2020-12-01T00:00:00.0000000Z,7.0815,6.2,3006900.73110844,2018-01-01T00:00:00.0000000Z,479.76,393.93,102428.97599703,2020-12-01T00:00:00.0000000Z,0.00337,0.00312,925394492.2089401,2018-06-01T00:00:00.0000000Z,0.9989,0.9987,36871978.34126824,2018-06-01T00:00:00.0000000Z,305.4,239.024,21546.51808667
15,2017-04-01T00:00:00.0000000Z,1080.03,1350.717,65383.51623995,2018-01-01T00:00:00.0000000Z,744.39,1105.3,1379339.52096729,2017-05-01T00:00:00.0000000Z,15.66061,25.78,1706270.4882771,2019-12-01T00:00:00.0000000Z,0.040289,0.032672,93542731.60426223,2021-03-01T00:00:00.0000000Z,0.048308,0.0538292,3169104764.513265,2018-09-01T00:00:00.0000000Z,0.223517,0.25967,169657536.45295104,2018-08-01T00:00:00.0000000Z,0.43454,0.335,151551556.19626027,2021-02-01T00:00:00.0000000Z,1.3,2.912001,5749559.58920711,2021-01-01T00:00:00.0000000Z,6.2,6.5927,6945475.19487318,2018-02-01T00:00:00.0000000Z,393.81,380.3,76193.44255699,2021-01-01T00:00:00.0000000Z,0.00312,0.0074,3612022289.795096,2018-07-01T00:00:00.0000000Z,0.9987,0.998,37605962.76933554,2018-07-01T00:00:00.0000000Z,239.9,217.576,44737.57765201
16,2017-05-01T00:00:00.0000000Z,1344.601,2291.301,221472.6392975,2018-02-01T00:00:00.0000000Z,1105.3,850.1,1779320.56861525,2017-06-01T00:00:00.0000000Z,25.79808,39.04784,1427534.15944613,2020-01-01T00:00:00.0000000Z,0.032652,0.053794,174479162.23615584,2021-04-01T00:00:00.0000000Z,0.0538285,0.3384562,14208367904.475035,2018-10-01T00:00:00.0000000Z,0.258002,0.224888,77526854.0711618,2018-09-01T00:00:00.0000000Z,0.33518,0.5792,393379584.61239594,2021-03-01T00:00:00.0000000Z,2.938605,6.24,3541262.67710917,2021-02-01T00:00:00.0000000Z,6.4876,8.8705,5635683.92384642,2018-03-01T00:00:00.0000000Z,380.0,184.13,50285.68861841,2021-02-01T00:00:00.0000000Z,0.00744,0.00964,5393810126.913472,2018-08-01T00:00:00.0000000Z,0.998,0.9998,35234873.10476756,2018-08-01T00:00:00.0000000Z,218.793,195.1,62024.40518126
17,2017-06-01T00:00:00.0000000Z,2291.301,2445.0,214516.22790491,2018-03-01T00:00:00.0000000Z,850.11,392.4,1917408.27247277,2017-07-01T00:00:00.0000000Z,39.04785,42.34721,2015750.93445261,2020-02-01T00:00:00.0000000Z,0.053762,0.047284,224145472.15905198,2021-05-01T00:00:00.0000000Z,0.3382934,0.3258743,11065476280.597261,2018-11-01T00:00:00.0000000Z,0.223673,0.156732,224063120.26731676,2018-10-01T00:00:00.0000000Z,0.5798,0.45,228336841.18959495,2021-04-01T00:00:00.0000000Z,6.241653,5.449347,2431627.44233525,2021-03-01T00:00:00.0000000Z,9.0236,11.9979,1720525.03806858,2018-04-01T00:00:00.0000000Z,184.13,284.41,44602.21027019,2021-03-01T00:00:00.0000000Z,0.00965,0.02585,6533422480.690383,2018-09-01T00:00:00.0000000Z,0.9995,0.9964,55500514.97649825,2018-09-01T00:00:00.0000000Z,194.704,186.31,49986.45949871
18,2017-07-01T00:00:00.0000000Z,2443.36,2876.133,260245.31788653,2018-04-01T00:00:00.0000000Z,393.25,669.57,1888070.60320209,2017-08-01T00:00:00.0000000Z,42.456,73.3708,1220401.98793173,2020-03-01T00:00:00.0000000Z,0.047138,0.030575,370212721.25238407,2021-06-01T00:00:00.0000000Z,0.3254472,0.2542857,3318225734.921063,2018-12-01T00:00:00.0000000Z,0.156398,0.10932,230335537.2760681,2018-11-01T00:00:00.0000000Z,0.45047,0.35869,393775011.9840039,2021-05-01T00:00:00.0000000Z,5.43333,3.555353,5158677.44460648,2021-04-01T00:00:00.0000000Z,11.9979,23.3121,3703859.16262862,2018-05-01T00:00:00.0000000Z,284.42,239.43,91506.98775911,2021-04-01T00:00:00.0000000Z,0.02585,0.04077,12081528015.579166,2018-10-01T00:00:00.0000000Z,0.9967,0.9919,168685461.04729795,2018-10-01T00:00:00.0000000Z,187.59,152.199,25417.59634092
19,2017-08-01T00:00:00.0000000Z,2876.133,4737.27,228405.86180082,2018-05-01T00:00:00.0000000Z,670.13,577.54,1531224.42905229,2017-09-01T00:00:00.0000000Z,73.3708,55.65,2179055.17684485,2020-04-01T00:00:00.0000000Z,0.0305,0.047481,222127283.183455,2021-07-01T00:00:00.0000000Z,0.2540556,0.207632,1808362870.4857686,2019-01-01T00:00:00.0000000Z,0.109636,0.080864,96426718.7429554,2018-12-01T00:00:00.0000000Z,0.35869,0.34785,304729177.0284706,2021-06-01T00:00:00.0000000Z,3.574444,2.671989,1605193.90017712,2021-05-01T00:00:00.0000000Z,23.3321,13.8872,4334058.15290306,2018-06-01T00:00:00.0000000Z,240.04,170.67,27875.66694195,2021-05-01T00:00:00.0000000Z,0.04075,0.01785,12427134961.90701,2018-11-01T00:00:00.0000000Z,0.9915,0.9844,206235500.52156976,2018-11-01T00:00:00.0000000Z,151.717,90.999,66444.37651369
20,2017-09-01T00:00:00.0000000Z,4737.02,4344.0,205468.18517438,2018-06-01T00:00:00.0000000Z,577.35,453.05,1667017.0158443,2017-10-01T00:00:00.0000000Z,55.56,55.47,799077.84726983,2020-05-01T00:00:00.0000000Z,0.047609,0.074002,457637649.2183909,2021-08-01T00:00:00.0000000Z,0.2078887,0.2892421,1245378947.017934,2019-02-01T00:00:00.0000000Z,0.081,0.083897,120494324.63628447,2019-01-01T00:00:00.0000000Z,0.34718,0.30649,240902654.9015217,2021-07-01T00:00:00.0000000Z,2.658453,3.222598,1296039.08285922,2021-06-01T00:00:00.0000000Z,13.7462,16.2969,2044321.21203191,2018-07-01T00:00:00.0000000Z,170.66,209.23,56803.61617394,2021-06-01T00:00:00.0000000Z,0.01785,0.0133,7034172762.705767,2018-12-01T00:00:00.0000000Z,0.9842,0.9991,83151933.18180819,2018-12-01T00:00:00.0000000Z,90.703,77.073,112577.02015771
21,2017-10-01T00:00:00.0000000Z,4343.9,6430.5,91987.22663715,2018-07-01T00:00:00.0000000Z,453.0,431.67,1095661.14996661,2017-11-01T00:00:00.0000000Z,55.44,87.59,1159555.24358362,2020-06-01T00:00:00.0000000Z,0.073825,0.083837,523315451.0642271,,,,,2019-03-01T00:00:00.0000000Z,0.084164,0.107759,153275996.99903348,2019-02-01T00:00:00.0000000Z,0.30779,0.31267,292731267.62388957,2021-08-01T00:00:00.0000000Z,3.189412,4.155946,1069758.67901297,2021-07-01T00:00:00.0000000Z,16.1607,16.5839,786109.47895816,2018-08-01T00:00:00.0000000Z,208.01,150.01,59883.33470638,2021-07-01T00:00:00.0000000Z,0.01331,0.015,5121808433.235192,2019-01-01T00:00:00.0000000Z,0.9991,0.994,143206590.77011344,2019-01-01T00:00:00.0000000Z,77.635,66.55,39131.47556139
22,2017-11-01T00:00:00.0000000Z,6442.3,10088.5,159007.77124597,2018-08-01T00:00:00.0000000Z,431.76,281.6,1413788.19705532,2017-12-01T00:00:00.0000000Z,87.58,230.3,1108775.68695991,2020-07-01T00:00:00.0000000Z,0.083352,0.140104,973862572.1613142,,,,,2019-04-01T00:00:00.0000000Z,0.107911,0.099763,148522318.63853544,2019-03-01T00:00:00.0000000Z,0.31247,0.30811,198608295.79982108,,,,,2021-08-01T00:00:00.0000000Z,16.4712,19.4611,152190.21779868,2018-09-01T00:00:00.0000000Z,150.12,129.87,51178.43573671,2021-08-01T00:00:00.0000000Z,0.01499,0.01898,2054027635.8885982,2019-02-01T00:00:00.0000000Z,0.9933,0.995,69437862.11852346,2019-02-01T00:00:00.0000000Z,66.63,80.96,41917.53092329
23,2017-12-01T00:00:00.0000000Z,10087.8,13990.0,129092.02069469,2018-09-01T00:00:00.0000000Z,281.59,231.96,3099220.8650661,2018-01-01T00:00:00.0000000Z,230.32,162.3,839765.77628137,2020-08-01T00:00:00.0000000Z,0.140017,0.122566,534900524.46354276,,,,,2019-05-01T00:00:00.0000000Z,0.099763,0.133041,273352426.8823143,2019-04-01T00:00:00.0000000Z,0.30808,0.30511,363524905.6818088,,,,,,,,,2018-10-01T00:00:00.0000000Z,129.71,115.16,39803.52397883,,,,,2019-03-01T00:00:00.0000000Z,0.995,0.9975,51759979.00089705,2019-03-01T00:00:00.0000000Z,82.155,110.2,47508.95102716
24,2018-01-01T00:00:00.0000000Z,13971.1,10101.6,147606.21917445,2018-10-01T00:00:00.0000000Z,231.96,196.88,1443435.16998848,2018-02-01T00:00:00.0000000Z,162.33,201.84,1374386.34449471,2020-09-01T00:00:00.0000000Z,0.122922,0.10136,373312022.3258859,,,,,2019-06-01T00:00:00.0000000Z,0.133565,0.103835,225564898.4911531,2019-05-01T00:00:00.0000000Z,0.30554,0.43844,763775619.902339,,,,,,,,,2018-11-01T00:00:00.0000000Z,115.2,79.44,142754.99616661,,,,,2019-04-01T00:00:00.0000000Z,0.9972,0.9896,211549058.54858238,2019-04-01T00:00:00.0000000Z,110.2,110.1,83035.45054874
25,2018-02-01T00:00:00.0000000Z,10105.5,10310.0,311097.47516451,2018-11-01T00:00:00.0000000Z,196.99,111.64,3533781.95304331,2018-03-01T00:00:00.0000000Z,201.73,115.84,781253.71721197,2020-10-01T00:00:00.0000000Z,0.10147,0.093183,284540965.91878074,,,,,2019-07-01T00:00:00.0000000Z,0.104,0.08374,121266816.09813052,2019-06-01T00:00:00.0000000Z,0.4375,0.39216,677425388.2627413,,,,,,,,,2018-12-01T00:00:00.0000000Z,80.25,55.02,88363.92152335,,,,,2019-05-01T00:00:00.0000000Z,0.9898,1.0005,161269652.30556965,2019-05-01T00:00:00.0000000Z,110.1,166.0,109560.34948235
26,2018-03-01T00:00:00.0000000Z,10309.0,6911.1,364738.92005302,2018-12-01T00:00:00.0000000Z,111.81,130.86,5550937.13381422,2018-04-01T00:00:00.0000000Z,115.85,148.38,596343.13593956,2020-11-01T00:00:00.0000000Z,0.093162,0.172279,803994983.4691486,,,,,2019-08-01T00:00:00.0000000Z,0.083779,0.062099,69616722.78478447,2019-07-01T00:00:00.0000000Z,0.39224,0.31997,445735427.0174579,,,,,,,,,2019-01-01T00:00:00.0000000Z,55.02,48.67,44283.79340214,,,,,2019-06-01T00:00:00.0000000Z,1.0002,0.99,129834534.34928238,2019-06-01T00:00:00.0000000Z,165.999,155.767,68210.05314946
27,2018-04-01T00:00:00.0000000Z,6913.8,9243.2,217398.70078788,2019-01-01T00:00:00.0000000Z,130.77,105.69,3776588.00221007,2018-05-01T00:00:00.0000000Z,148.41,118.18,423442.11269613,2020-12-01T00:00:00.0000000Z,0.17228,0.181689,887920150.7424034,,,,,2019-09-01T00:00:00.0000000Z,0.062229,0.06193,153089693.01131386,2019-08-01T00:00:00.0000000Z,0.31981,0.25799,307942855.6057263,,,,,,,,,2019-02-01T00:00:00.0000000Z,48.28,50.85,51594.07556135,,,,,2019-07-01T00:00:00.0000000Z,0.99,1.0003,86000614.04913038,2019-07-01T00:00:00.0000000Z,155.26,108.404,49482.64467291
28,2018-05-01T00:00:00.0000000Z,9246.5,7485.6,133746.86687778,2019-02-01T00:00:00.0000000Z,105.74,134.52,3774851.41357264,2018-06-01T00:00:00.0000000Z,118.16,81.06,333144.34656761,2021-01-01T00:00:00.0000000Z,0.181702,0.345201,1809088580.0667014,,,,,2019-10-01T00:00:00.0000000Z,0.06193,0.06488,90780815.16415073,2019-09-01T00:00:00.0000000Z,0.25785,0.25674,494293873.2314966,,,,,,,,,2019-03-01T00:00:00.0000000Z,50.85,58.18,56659.60633483,,,,,2019-08-01T00:00:00.0000000Z,1.0004,1.0002,68562743.96679239,2019-08-01T00:00:00.0000000Z,107.381,80.0,106272.6074712
29,2018-06-01T00:00:00.0000000Z,7490.9,6387.9,120310.78777978,2019-03-01T00:00:00.0000000Z,134.59,141.29,2174685.68955418,2018-07-01T00:00:00.0000000Z,81.36,78.75,245140.12145248,2021-02-01T00:00:00.0000000Z,0.345201,1.315604,2706574695.3910775,,,,,2019-11-01T00:00:00.0000000Z,0.06493,0.057313,210554989.93372157,2019-10-01T00:00:00.0000000Z,0.25705,0.2946,451157183.5513551,,,,,,,,,2019-04-01T00:00:00.0000000Z,58.7,60.03,85742.74261359,,,,,2019-09-01T00:00:00.0000000Z,1.0003,1.0022,58055152.06325441,2019-09-01T00:00:00.0000000Z,80.034,70.59,104882.37534622
