,BTC_start_date,price_open,price_close,ETH_start_date,price_open,price_close,LTC_start_date,price_open,price_close,ZEC_start_date,price_open,price_close,USDT_start_date,price_open,price_close,XLM_start_date,price_open,price_close,XRP_start_date,price_open,price_close,DASH_start_date,price_open,price_close,ADA_start_date,price_open,price_close,SOL_start_date,price_open,price_close,DOGE_start_date,price_open,price_close,LISK_start_date,price_open,price_close,WAVES_start_date,price_open,price_close,LINK_start_date,price_open,price_close
33,2021-04-09T00:00:00.0000000Z,58070.02,59967.76,2021-04-09T00:00:00.0000000Z,2081.29,2150.54,2021-04-09T00:00:00.0000000Z,226.17,252.44,2021-04-09T00:00:00.0000000Z,184.73,222.35,2021-04-09T00:00:00.0000000Z,0.9999,0.9993,2021-04-09T00:00:00.0000000Z,0.5049,0.583858,2021-04-09T00:00:00.0000000Z,1.05711,1.35243,2021-04-09T00:00:00.0000000Z,267.651,286.585,2021-04-09T00:00:00.0000000Z,1.219859,1.2625,2021-04-09T00:00:00.0000000Z,26.9716,27.873,2021-04-09T00:00:00.0000000Z,0.0618796,0.0743009,2021-04-09T00:00:00.0000000Z,6.804871,6.794443,2021-04-09T00:00:00.0000000Z,13.7377,15.5177,2021-04-09T00:00:00.0000000Z,32.77383,33.81571
34,2021-04-12T00:00:00.0000000Z,59979.59,62971.33,2021-04-12T00:00:00.0000000Z,2150.54,2432.54,2021-04-12T00:00:00.0000000Z,252.31,278.85,2021-04-12T00:00:00.0000000Z,222.59,230.42,2021-04-12T00:00:00.0000000Z,0.9992,1.0001,2021-04-12T00:00:00.0000000Z,0.584433,0.636693,2021-04-12T00:00:00.0000000Z,1.35059,1.79979,2021-04-12T00:00:00.0000000Z,286.951,305.394,2021-04-12T00:00:00.0000000Z,1.2625,1.446804,2021-04-12T00:00:00.0000000Z,27.873,26.4532,2021-04-12T00:00:00.0000000Z,0.0743774,0.1213415,2021-04-12T00:00:00.0000000Z,6.848609,6.049469,2021-04-12T00:00:00.0000000Z,15.6095,15.2462,2021-04-12T00:00:00.0000000Z,33.90039,40.46518
35,2021-04-15T00:00:00.0000000Z,62971.27,60064.21,2021-04-15T00:00:00.0000000Z,2432.16,2318.7,2021-04-15T00:00:00.0000000Z,278.75,301.1,2021-04-15T00:00:00.0000000Z,237.49,280.18,2021-04-15T00:00:00.0000000Z,1.0001,1.001,2021-04-15T00:00:00.0000000Z,0.636051,0.592437,2021-04-15T00:00:00.0000000Z,1.83586,1.54211,2021-04-15T00:00:00.0000000Z,305.398,357.0,2021-04-15T00:00:00.0000000Z,1.45658,1.372031,2021-04-15T00:00:00.0000000Z,26.4322,24.9411,2021-04-15T00:00:00.0000000Z,0.1217128,0.2824127,2021-04-15T00:00:00.0000000Z,6.168836,6.498929,2021-04-15T00:00:00.0000000Z,15.2516,15.6036,2021-04-15T00:00:00.0000000Z,41.40331,40.0
36,2021-04-18T00:00:00.0000000Z,60067.69,55908.81,2021-04-18T00:00:00.0000000Z,2319.11,2332.6,2021-04-18T00:00:00.0000000Z,301.05,261.01,2021-04-18T00:00:00.0000000Z,280.45,235.15,2021-04-18T00:00:00.0000000Z,1.0009,1.0011,2021-04-18T00:00:00.0000000Z,0.592335,0.503352,2021-04-18T00:00:00.0000000Z,1.54127,1.31253,2021-04-18T00:00:00.0000000Z,357.132,304.585,2021-04-18T00:00:00.0000000Z,1.374513,1.269851,2021-04-18T00:00:00.0000000Z,24.9203,30.817,2021-04-18T00:00:00.0000000Z,0.282504,0.3181397,2021-04-18T00:00:00.0000000Z,6.498938,5.571254,2021-04-18T00:00:00.0000000Z,15.6027,13.4842,2021-04-18T00:00:00.0000000Z,39.9477,39.07167
37,2021-04-21T00:00:00.0000000Z,56480.59,49913.06,2021-04-21T00:00:00.0000000Z,2332.18,2369.86,2021-04-21T00:00:00.0000000Z,260.87,241.79,2021-04-21T00:00:00.0000000Z,250.0,207.07,2021-04-21T00:00:00.0000000Z,1.001,1.001,2021-04-21T00:00:00.0000000Z,0.529901,0.425288,2021-04-21T00:00:00.0000000Z,1.38649,1.17113,2021-04-21T00:00:00.0000000Z,318.163,259.18,2021-04-21T00:00:00.0000000Z,1.27,1.098799,2021-04-21T00:00:00.0000000Z,31.7682,36.2839,2021-04-21T00:00:00.0000000Z,0.3171019,0.2299345,2021-04-21T00:00:00.0000000Z,5.457758,4.186034,2021-04-21T00:00:00.0000000Z,13.585,13.5303,2021-04-21T00:00:00.0000000Z,39.05447,33.387
38,2021-04-24T00:00:00.0000000Z,51171.36,54064.63,2021-04-24T00:00:00.0000000Z,2365.94,2534.0,2021-04-24T00:00:00.0000000Z,241.11,247.65,2021-04-24T00:00:00.0000000Z,220.48,227.17,2021-04-24T00:00:00.0000000Z,1.001,1.0007,2021-04-24T00:00:00.0000000Z,0.450903,0.486243,2021-04-24T00:00:00.0000000Z,1.17183,1.365,2021-04-24T00:00:00.0000000Z,260.0,279.004,2021-04-24T00:00:00.0000000Z,1.159961,1.238361,2021-04-24T00:00:00.0000000Z,37.2987,43.9748,2021-04-24T00:00:00.0000000Z,0.25,0.271339,2021-04-24T00:00:00.0000000Z,4.102546,4.567452,2021-04-24T00:00:00.0000000Z,14.6152,18.5554,2021-04-24T00:00:00.0000000Z,35.22856,35.16494
39,2021-04-27T00:00:00.0000000Z,54057.24,53595.5,2021-04-27T00:00:00.0000000Z,2534.84,2758.92,2021-04-27T00:00:00.0000000Z,247.12,255.51,2021-04-27T00:00:00.0000000Z,227.5,230.3,2021-04-27T00:00:00.0000000Z,1.0008,1.0005,2021-04-27T00:00:00.0000000Z,0.484884,0.490985,2021-04-27T00:00:00.0000000Z,1.34955,1.39984,2021-04-27T00:00:00.0000000Z,277.397,286.775,2021-04-27T00:00:00.0000000Z,1.235249,1.307841,2021-04-27T00:00:00.0000000Z,43.7876,42.6562,2021-04-27T00:00:00.0000000Z,0.2706324,0.3050122,2021-04-27T00:00:00.0000000Z,4.559451,5.289975,2021-04-27T00:00:00.0000000Z,18.3347,22.9753,2021-04-27T00:00:00.0000000Z,35.02723,36.4727
40,2021-04-30T00:00:00.0000000Z,53584.45,56612.76,2021-04-30T00:00:00.0000000Z,2758.92,2952.09,2021-04-30T00:00:00.0000000Z,255.5,269.1,2021-04-30T00:00:00.0000000Z,228.91,243.23,2021-04-30T00:00:00.0000000Z,1.0005,1.0007,2021-04-30T00:00:00.0000000Z,0.491774,0.556143,2021-04-30T00:00:00.0000000Z,1.39905,1.56244,2021-04-30T00:00:00.0000000Z,286.82,315.343,2021-04-30T00:00:00.0000000Z,1.306762,1.327791,2021-04-30T00:00:00.0000000Z,42.6011,46.94,2021-04-30T00:00:00.0000000Z,0.3050361,0.3733501,2021-04-30T00:00:00.0000000Z,5.29262,5.691484,2021-04-30T00:00:00.0000000Z,23.0626,23.7481,2021-04-30T00:00:00.0000000Z,36.47056,39.51022
41,2021-05-03T00:00:00.0000000Z,56601.65,57503.94,2021-05-03T00:00:00.0000000Z,2952.21,3529.66,2021-05-03T00:00:00.0000000Z,269.1,356.46,2021-05-03T00:00:00.0000000Z,243.15,292.15,2021-05-03T00:00:00.0000000Z,1.0007,1.0011,2021-05-03T00:00:00.0000000Z,0.556277,0.604939,2021-05-03T00:00:00.0000000Z,1.56179,1.61593,2021-05-03T00:00:00.0000000Z,315.317,396.823,2021-05-03T00:00:00.0000000Z,1.327791,1.479527,2021-05-03T00:00:00.0000000Z,46.8612,45.0,2021-05-03T00:00:00.0000000Z,0.374,0.6534159,2021-05-03T00:00:00.0000000Z,5.678499,6.19946,2021-05-03T00:00:00.0000000Z,23.8075,35.81,2021-05-03T00:00:00.0000000Z,39.49835,49.51
42,2021-05-06T00:00:00.0000000Z,57528.44,58949.48,2021-05-06T00:00:00.0000000Z,3529.99,3917.26,2021-05-06T00:00:00.0000000Z,356.89,347.72,2021-05-06T00:00:00.0000000Z,292.45,315.75,2021-05-06T00:00:00.0000000Z,1.0011,1.0014,2021-05-06T00:00:00.0000000Z,0.6057,0.615505,2021-05-06T00:00:00.0000000Z,1.61515,1.56533,2021-05-06T00:00:00.0000000Z,396.23,409.866,2021-05-06T00:00:00.0000000Z,1.481181,1.6235,2021-05-06T00:00:00.0000000Z,44.9787,45.748,2021-05-06T00:00:00.0000000Z,0.6566704,0.6368522,2021-05-06T00:00:00.0000000Z,6.198996,8.491863,2021-05-06T00:00:00.0000000Z,35.9287,32.449,2021-05-06T00:00:00.0000000Z,49.63142,48.69612
43,2021-05-09T00:00:00.0000000Z,58939.71,56758.02,2021-05-09T00:00:00.0000000Z,3917.26,4179.76,2021-05-09T00:00:00.0000000Z,347.75,378.16,2021-05-09T00:00:00.0000000Z,315.83,302.83,2021-05-09T00:00:00.0000000Z,1.0015,1.0011,2021-05-09T00:00:00.0000000Z,0.614886,0.736097,2021-05-09T00:00:00.0000000Z,1.56474,1.47957,2021-05-09T00:00:00.0000000Z,410.267,426.998,2021-05-09T00:00:00.0000000Z,1.622418,1.765163,2021-05-09T00:00:00.0000000Z,45.6638,44.5667,2021-05-09T00:00:00.0000000Z,0.6383797,0.4946197,2021-05-09T00:00:00.0000000Z,8.458093,9.338104,2021-05-09T00:00:00.0000000Z,32.5071,33.2845,2021-05-09T00:00:00.0000000Z,48.763,48.85492
44,2021-05-12T00:00:00.0000000Z,56760.28,49898.98,2021-05-12T00:00:00.0000000Z,4179.77,4080.51,2021-05-12T00:00:00.0000000Z,378.16,326.67,2021-05-12T00:00:00.0000000Z,302.62,305.76,2021-05-12T00:00:00.0000000Z,1.0014,1.0009,2021-05-12T00:00:00.0000000Z,0.736097,0.669938,2021-05-12T00:00:00.0000000Z,1.48,1.4054,2021-05-12T00:00:00.0000000Z,427.357,372.229,2021-05-12T00:00:00.0000000Z,1.765871,2.008375,2021-05-12T00:00:00.0000000Z,44.5668,42.8161,2021-05-12T00:00:00.0000000Z,0.494353,0.5595366,2021-05-12T00:00:00.0000000Z,9.313568,7.44038,2021-05-12T00:00:00.0000000Z,33.2295,33.2789,2021-05-12T00:00:00.0000000Z,48.86919,46.6303
45,2021-05-15T00:00:00.0000000Z,49896.48,43570.56,2021-05-15T00:00:00.0000000Z,4080.51,3283.32,2021-05-15T00:00:00.0000000Z,326.52,281.6,2021-05-15T00:00:00.0000000Z,305.99,235.88,2021-05-15T00:00:00.0000000Z,1.001,1.0005,2021-05-15T00:00:00.0000000Z,0.669264,0.643067,2021-05-15T00:00:00.0000000Z,1.40135,1.49543,2021-05-15T00:00:00.0000000Z,372.638,294.573,2021-05-15T00:00:00.0000000Z,2.009698,2.031234,2021-05-15T00:00:00.0000000Z,42.7189,46.6945,2021-05-15T00:00:00.0000000Z,0.56,0.4881126,2021-05-15T00:00:00.0000000Z,7.397766,5.812,2021-05-15T00:00:00.0000000Z,33.4121,27.064,2021-05-15T00:00:00.0000000Z,46.5291,37.24758
46,2021-05-18T00:00:00.0000000Z,43567.5,40648.2,2021-05-18T00:00:00.0000000Z,3283.32,2775.07,2021-05-18T00:00:00.0000000Z,281.5,211.11,2021-05-18T00:00:00.0000000Z,236.03,183.53,2021-05-18T00:00:00.0000000Z,1.0006,1.002,2021-05-18T00:00:00.0000000Z,0.643611,0.495642,2021-05-18T00:00:00.0000000Z,1.49577,1.18153,2021-05-18T00:00:00.0000000Z,295.948,227.62,2021-05-18T00:00:00.0000000Z,2.031234,1.800893,2021-05-18T00:00:00.0000000Z,46.8041,44.4021,2021-05-18T00:00:00.0000000Z,0.4879501,0.3986665,2021-05-18T00:00:00.0000000Z,5.84471,5.143442,2021-05-18T00:00:00.0000000Z,27.0776,24.3108,2021-05-18T00:00:00.0000000Z,37.21187,30.68371
47,2021-05-21T00:00:00.0000000Z,40610.79,34716.86,2021-05-21T00:00:00.0000000Z,2775.06,2099.58,2021-05-21T00:00:00.0000000Z,211.15,142.72,2021-05-21T00:00:00.0000000Z,184.09,114.53,2021-05-21T00:00:00.0000000Z,1.002,1.0015,2021-05-21T00:00:00.0000000Z,0.496083,0.364133,2021-05-21T00:00:00.0000000Z,1.18164,0.7931,2021-05-21T00:00:00.0000000Z,228.814,151.173,2021-05-21T00:00:00.0000000Z,1.802698,1.313675,2021-05-21T00:00:00.0000000Z,44.4223,24.5835,2021-05-21T00:00:00.0000000Z,0.3979492,0.3067304,2021-05-21T00:00:00.0000000Z,5.121704,3.185417,2021-05-21T00:00:00.0000000Z,24.3984,14.8124,2021-05-21T00:00:00.0000000Z,30.66917,20.07747
48,2021-05-24T00:00:00.0000000Z,34716.87,39297.37,2021-05-24T00:00:00.0000000Z,2100.07,2889.84,2021-05-24T00:00:00.0000000Z,142.73,199.18,2021-05-24T00:00:00.0000000Z,115.01,158.71,2021-05-24T00:00:00.0000000Z,1.0015,1.0015,2021-05-24T00:00:00.0000000Z,0.363826,0.443921,2021-05-24T00:00:00.0000000Z,0.7931,1.03307,2021-05-24T00:00:00.0000000Z,150.96,214.032,2021-05-24T00:00:00.0000000Z,1.314943,1.78193,2021-05-24T00:00:00.0000000Z,24.5836,35.502,2021-05-24T00:00:00.0000000Z,0.3069734,0.3531725,2021-05-24T00:00:00.0000000Z,3.208763,4.55192,2021-05-24T00:00:00.0000000Z,14.8068,17.4186,2021-05-24T00:00:00.0000000Z,19.87738,34.02843
49,2021-05-27T00:00:00.0000000Z,39298.63,34615.22,2021-05-27T00:00:00.0000000Z,2889.43,2280.72,2021-05-27T00:00:00.0000000Z,199.26,164.12,2021-05-27T00:00:00.0000000Z,158.9,149.22,2021-05-27T00:00:00.0000000Z,1.0015,1.0007,2021-05-27T00:00:00.0000000Z,0.442548,0.367409,2021-05-27T00:00:00.0000000Z,1.03053,0.83177,2021-05-27T00:00:00.0000000Z,214.169,177.082,2021-05-27T00:00:00.0000000Z,1.78193,1.403867,2021-05-27T00:00:00.0000000Z,35.5158,27.4472,2021-05-27T00:00:00.0000000Z,0.3533702,0.3028928,2021-05-27T00:00:00.0000000Z,4.557325,3.28,2021-05-27T00:00:00.0000000Z,17.4443,13.1177,2021-05-27T00:00:00.0000000Z,34.04482,25.373
50,2021-05-30T00:00:00.0000000Z,34615.22,36683.56,2021-05-30T00:00:00.0000000Z,2280.78,2634.42,2021-05-30T00:00:00.0000000Z,164.15,182.98,2021-05-30T00:00:00.0000000Z,148.38,154.31,2021-05-30T00:00:00.0000000Z,1.0007,0.9998,2021-05-30T00:00:00.0000000Z,0.367409,0.418204,2021-05-30T00:00:00.0000000Z,0.8304,1.01077,2021-05-30T00:00:00.0000000Z,176.927,191.485,2021-05-30T00:00:00.0000000Z,1.404585,1.734232,2021-05-30T00:00:00.0000000Z,27.4472,31.0279,2021-05-30T00:00:00.0000000Z,0.3027924,0.3702568,2021-05-30T00:00:00.0000000Z,3.28,3.62828,2021-05-30T00:00:00.0000000Z,13.0888,13.196,2021-05-30T00:00:00.0000000Z,25.37388,30.71085
51,2021-06-02T00:00:00.0000000Z,36683.56,36855.83,2021-06-02T00:00:00.0000000Z,2634.46,2690.68,2021-06-02T00:00:00.0000000Z,183.0,178.63,2021-06-02T00:00:00.0000000Z,154.34,155.41,2021-06-02T00:00:00.0000000Z,0.9998,1.0005,2021-06-02T00:00:00.0000000Z,0.41904,0.384785,2021-06-02T00:00:00.0000000Z,1.01244,0.96904,2021-06-02T00:00:00.0000000Z,191.705,192.09,2021-06-02T00:00:00.0000000Z,1.735786,1.707847,2021-06-02T00:00:00.0000000Z,30.9785,37.448,2021-06-02T00:00:00.0000000Z,0.369989,0.3759836,2021-06-02T00:00:00.0000000Z,3.564584,3.52077,2021-06-02T00:00:00.0000000Z,13.2243,13.8878,2021-06-02T00:00:00.0000000Z,30.71975,28.83713
52,2021-06-05T00:00:00.0000000Z,36861.28,33572.12,2021-06-05T00:00:00.0000000Z,2691.13,2592.47,2021-06-05T00:00:00.0000000Z,178.62,161.98,2021-06-05T00:00:00.0000000Z,155.42,135.84,2021-06-05T00:00:00.0000000Z,1.0005,1.0003,2021-06-05T00:00:00.0000000Z,0.384785,0.346986,2021-06-05T00:00:00.0000000Z,0.97109,0.86301,2021-06-05T00:00:00.0000000Z,191.582,172.643,2021-06-05T00:00:00.0000000Z,1.708956,1.563884,2021-06-05T00:00:00.0000000Z,37.4081,38.2935,2021-06-05T00:00:00.0000000Z,0.3765613,0.3315726,2021-06-05T00:00:00.0000000Z,3.544205,3.2,2021-06-05T00:00:00.0000000Z,13.8223,14.1837,2021-06-05T00:00:00.0000000Z,28.9158,24.59124
53,2021-06-08T00:00:00.0000000Z,33570.79,36695.34,2021-06-08T00:00:00.0000000Z,2592.47,2471.59,2021-06-08T00:00:00.0000000Z,161.98,168.05,2021-06-08T00:00:00.0000000Z,135.11,134.01,2021-06-08T00:00:00.0000000Z,1.0003,1.0004,2021-06-08T00:00:00.0000000Z,0.345458,0.337986,2021-06-08T00:00:00.0000000Z,0.86208,0.86854,2021-06-08T00:00:00.0000000Z,172.699,169.614,2021-06-08T00:00:00.0000000Z,1.562821,1.532428,2021-06-08T00:00:00.0000000Z,38.2116,41.0812,2021-06-08T00:00:00.0000000Z,0.3316763,0.3257711,2021-06-08T00:00:00.0000000Z,3.24303,3.114963,2021-06-08T00:00:00.0000000Z,14.3624,14.0609,2021-06-08T00:00:00.0000000Z,24.56643,23.10995
54,2021-06-11T00:00:00.0000000Z,36694.07,39038.74,2021-06-11T00:00:00.0000000Z,2471.59,2510.23,2021-06-11T00:00:00.0000000Z,168.34,171.02,2021-06-11T00:00:00.0000000Z,133.95,133.06,2021-06-11T00:00:00.0000000Z,1.0003,1.0001,2021-06-11T00:00:00.0000000Z,0.338748,0.345078,2021-06-11T00:00:00.0000000Z,0.86878,0.88289,2021-06-11T00:00:00.0000000Z,170.291,172.671,2021-06-11T00:00:00.0000000Z,1.532428,1.558992,2021-06-11T00:00:00.0000000Z,41.0792,38.7028,2021-06-11T00:00:00.0000000Z,0.3264234,0.3244807,2021-06-11T00:00:00.0000000Z,3.089048,2.909603,2021-06-11T00:00:00.0000000Z,13.9558,15.1888,2021-06-11T00:00:00.0000000Z,23.15405,23.34798
55,2021-06-14T00:00:00.0000000Z,39038.74,38345.24,2021-06-14T00:00:00.0000000Z,2510.22,2367.73,2021-06-14T00:00:00.0000000Z,170.92,166.61,2021-06-14T00:00:00.0000000Z,133.06,137.32,2021-06-14T00:00:00.0000000Z,1.0001,0.9998,2021-06-14T00:00:00.0000000Z,0.345268,0.317276,2021-06-14T00:00:00.0000000Z,0.88558,0.83189,2021-06-14T00:00:00.0000000Z,172.765,164.211,2021-06-14T00:00:00.0000000Z,1.559213,1.483493,2021-06-14T00:00:00.0000000Z,38.7821,39.6127,2021-06-14T00:00:00.0000000Z,0.3244807,0.3076289,2021-06-14T00:00:00.0000000Z,2.902346,2.858378,2021-06-14T00:00:00.0000000Z,15.2106,16.9358,2021-06-14T00:00:00.0000000Z,23.37353,23.02161
56,2021-06-17T00:00:00.0000000Z,38354.54,35487.73,2021-06-17T00:00:00.0000000Z,2368.24,2164.72,2021-06-17T00:00:00.0000000Z,166.58,152.53,2021-06-17T00:00:00.0000000Z,137.18,128.7,2021-06-17T00:00:00.0000000Z,0.9998,1.0001,2021-06-17T00:00:00.0000000Z,0.317212,0.289623,2021-06-17T00:00:00.0000000Z,0.8333,0.76057,2021-06-17T00:00:00.0000000Z,164.353,152.057,2021-06-17T00:00:00.0000000Z,1.483657,1.384438,2021-06-17T00:00:00.0000000Z,39.6803,35.1826,2021-06-17T00:00:00.0000000Z,0.3076289,0.286,2021-06-17T00:00:00.0000000Z,2.877688,2.556383,2021-06-17T00:00:00.0000000Z,16.8363,15.8848,2021-06-17T00:00:00.0000000Z,23.02161,20.27507
57,2021-06-20T00:00:00.0000000Z,35489.0,32520.0,2021-06-20T00:00:00.0000000Z,2165.13,1881.65,2021-06-20T00:00:00.0000000Z,152.58,119.83,2021-06-20T00:00:00.0000000Z,127.43,106.45,2021-06-20T00:00:00.0000000Z,1.0002,1.0004,2021-06-20T00:00:00.0000000Z,0.2878,0.234674,2021-06-20T00:00:00.0000000Z,0.75841,0.54636,2021-06-20T00:00:00.0000000Z,151.0,119.252,2021-06-20T00:00:00.0000000Z,1.385439,1.154341,2021-06-20T00:00:00.0000000Z,35.18,26.9437,2021-06-20T00:00:00.0000000Z,0.2859006,0.1905532,2021-06-20T00:00:00.0000000Z,2.546459,1.861415,2021-06-20T00:00:00.0000000Z,15.7622,12.4548,2021-06-20T00:00:00.0000000Z,20.26268,16.83557
58,2021-06-23T00:00:00.0000000Z,32524.98,31586.49,2021-06-23T00:00:00.0000000Z,1881.24,1809.07,2021-06-23T00:00:00.0000000Z,119.78,125.0,2021-06-23T00:00:00.0000000Z,106.61,100.25,2021-06-23T00:00:00.0000000Z,1.0004,1.0,2021-06-23T00:00:00.0000000Z,0.234237,0.242488,2021-06-23T00:00:00.0000000Z,0.54636,0.61128,2021-06-23T00:00:00.0000000Z,119.343,119.87,2021-06-23T00:00:00.0000000Z,1.151403,1.254708,2021-06-23T00:00:00.0000000Z,26.9437,28.6524,2021-06-23T00:00:00.0000000Z,0.1906,0.2376683,2021-06-23T00:00:00.0000000Z,1.861416,1.88,2021-06-23T00:00:00.0000000Z,12.5295,13.0231,2021-06-23T00:00:00.0000000Z,16.84369,16.91597
59,2021-06-26T00:00:00.0000000Z,31585.43,34488.82,2021-06-26T00:00:00.0000000Z,1809.07,2083.79,2021-06-26T00:00:00.0000000Z,124.97,137.69,2021-06-26T00:00:00.0000000Z,100.12,117.92,2021-06-26T00:00:00.0000000Z,1.0,1.0002,2021-06-26T00:00:00.0000000Z,0.241041,0.263478,2021-06-26T00:00:00.0000000Z,0.61107,0.64359,2021-06-26T00:00:00.0000000Z,119.87,132.09,2021-06-26T00:00:00.0000000Z,1.252974,1.326,2021-06-26T00:00:00.0000000Z,28.6454,32.9414,2021-06-26T00:00:00.0000000Z,0.2379345,0.2570808,2021-06-26T00:00:00.0000000Z,1.869296,2.196327,2021-06-26T00:00:00.0000000Z,12.9456,14.0747,2021-06-26T00:00:00.0000000Z,16.8843,18.80914
60,2021-06-29T00:00:00.0000000Z,34495.13,33519.11,2021-06-29T00:00:00.0000000Z,2083.99,2107.01,2021-06-29T00:00:00.0000000Z,137.71,137.16,2021-06-29T00:00:00.0000000Z,117.9,120.24,2021-06-29T00:00:00.0000000Z,1.0002,1.0002,2021-06-29T00:00:00.0000000Z,0.263536,0.269655,2021-06-29T00:00:00.0000000Z,0.64431,0.66036,2021-06-29T00:00:00.0000000Z,132.147,139.236,2021-06-29T00:00:00.0000000Z,1.326218,1.336065,2021-06-29T00:00:00.0000000Z,32.9759,33.3064,2021-06-29T00:00:00.0000000Z,0.2570809,0.24446,2021-06-29T00:00:00.0000000Z,2.206116,2.534875,2021-06-29T00:00:00.0000000Z,14.1197,15.8814,2021-06-29T00:00:00.0000000Z,18.81274,18.24557
61,2021-07-02T00:00:00.0000000Z,33510.07,35283.98,2021-07-02T00:00:00.0000000Z,2107.75,2323.15,2021-07-02T00:00:00.0000000Z,137.04,144.94,2021-07-02T00:00:00.0000000Z,119.85,120.17,2021-07-02T00:00:00.0000000Z,1.0001,1.0001,2021-07-02T00:00:00.0000000Z,0.268748,0.268186,2021-07-02T00:00:00.0000000Z,0.65943,0.69587,2021-07-02T00:00:00.0000000Z,137.812,140.301,2021-07-02T00:00:00.0000000Z,1.331289,1.461191,2021-07-02T00:00:00.0000000Z,33.303,34.329,2021-07-02T00:00:00.0000000Z,0.2440516,0.2467129,2021-07-02T00:00:00.0000000Z,2.530964,2.793386,2021-07-02T00:00:00.0000000Z,15.8022,16.9932,2021-07-02T00:00:00.0000000Z,18.20732,19.26295
62,2021-07-05T00:00:00.0000000Z,35286.08,33864.47,2021-07-05T00:00:00.0000000Z,2323.27,2316.82,2021-07-05T00:00:00.0000000Z,144.99,137.42,2021-07-05T00:00:00.0000000Z,119.84,118.42,2021-07-05T00:00:00.0000000Z,1.0001,1.0003,2021-07-05T00:00:00.0000000Z,0.266997,0.2566,2021-07-05T00:00:00.0000000Z,0.69548,0.65237,2021-07-05T00:00:00.0000000Z,139.697,134.66,2021-07-05T00:00:00.0000000Z,1.461225,1.402358,2021-07-05T00:00:00.0000000Z,34.3031,36.6949,2021-07-05T00:00:00.0000000Z,0.2466866,0.2241038,2021-07-05T00:00:00.0000000Z,2.754616,2.709948,2021-07-05T00:00:00.0000000Z,16.8383,16.5111,2021-07-05T00:00:00.0000000Z,19.21775,19.78487
63,2021-07-08T00:00:00.0000000Z,33867.53,33512.93,2021-07-08T00:00:00.0000000Z,2317.64,2110.55,2021-07-08T00:00:00.0000000Z,137.47,134.01,2021-07-08T00:00:00.0000000Z,117.97,108.01,2021-07-08T00:00:00.0000000Z,1.0003,1.0,2021-07-08T00:00:00.0000000Z,0.256561,0.245427,2021-07-08T00:00:00.0000000Z,0.65224,0.62414,2021-07-08T00:00:00.0000000Z,134.622,128.274,2021-07-08T00:00:00.0000000Z,1.403604,1.335006,2021-07-08T00:00:00.0000000Z,36.6547,31.7361,2021-07-08T00:00:00.0000000Z,0.223892,0.213564,2021-07-08T00:00:00.0000000Z,2.682747,2.467587,2021-07-08T00:00:00.0000000Z,16.3425,14.1838,2021-07-08T00:00:00.0000000Z,19.77901,18.21282
64,2021-07-11T00:00:00.0000000Z,33512.92,32734.14,2021-07-11T00:00:00.0000000Z,2110.56,1940.76,2021-07-11T00:00:00.0000000Z,134.03,131.44,2021-07-11T00:00:00.0000000Z,108.3,104.05,2021-07-11T00:00:00.0000000Z,0.9999,1.0,2021-07-11T00:00:00.0000000Z,0.245237,0.232197,2021-07-11T00:00:00.0000000Z,0.62602,0.61799,2021-07-11T00:00:00.0000000Z,128.379,123.73,2021-07-11T00:00:00.0000000Z,1.335,1.265526,2021-07-11T00:00:00.0000000Z,31.7272,29.1061,2021-07-11T00:00:00.0000000Z,0.2137005,0.1998594,2021-07-11T00:00:00.0000000Z,2.479855,2.593852,2021-07-11T00:00:00.0000000Z,14.1703,13.5255,2021-07-11T00:00:00.0000000Z,18.2145,16.90233
65,2021-07-14T00:00:00.0000000Z,32735.78,31394.04,2021-07-14T00:00:00.0000000Z,1940.34,1877.22,2021-07-14T00:00:00.0000000Z,131.43,120.68,2021-07-14T00:00:00.0000000Z,103.87,93.25,2021-07-14T00:00:00.0000000Z,1.0,1.0003,2021-07-14T00:00:00.0000000Z,0.232629,0.235184,2021-07-14T00:00:00.0000000Z,0.61869,0.59062,2021-07-14T00:00:00.0000000Z,123.981,114.864,2021-07-14T00:00:00.0000000Z,1.266242,1.172784,2021-07-14T00:00:00.0000000Z,29.1366,26.2786,2021-07-14T00:00:00.0000000Z,0.1998514,0.1721154,2021-07-14T00:00:00.0000000Z,2.606928,2.230319,2021-07-14T00:00:00.0000000Z,13.5645,13.422,2021-07-14T00:00:00.0000000Z,16.79932,15.26417
66,2021-07-17T00:00:00.0000000Z,31384.32,30838.54,2021-07-17T00:00:00.0000000Z,1877.22,1818.44,2021-07-17T00:00:00.0000000Z,120.71,113.17,2021-07-17T00:00:00.0000000Z,93.11,89.01,2021-07-17T00:00:00.0000000Z,1.0003,1.0,2021-07-17T00:00:00.0000000Z,0.235195,0.211304,2021-07-17T00:00:00.0000000Z,0.59146,0.55724,2021-07-17T00:00:00.0000000Z,114.548,137.423,2021-07-17T00:00:00.0000000Z,1.171521,1.121601,2021-07-17T00:00:00.0000000Z,26.2458,24.5151,2021-07-17T00:00:00.0000000Z,0.1719273,0.1734999,2021-07-17T00:00:00.0000000Z,2.230886,2.299905,2021-07-17T00:00:00.0000000Z,13.4513,13.0,2021-07-17T00:00:00.0000000Z,15.2,14.5072
