Month,btc_start_date,price_close,volume_traded,eth_start_date,price_close,volume_traded,ltc_start_date,price_close,volume_traded,ADA_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded,XLM_start_date,price_close,volume_traded,XRP_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded,ZEC_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded,USDT_start_date,price_close,volume_traded,DASH_start_date,price_close,volume_traded,btc_start_date,price_close,volume_traded
Feb,2019-02-18T00:00:00.0000000Z,3940.5,34579.41546,2019-02-18T00:00:00.0000000Z,146.57,817878.2225,2019-02-18T00:00:00.0000000Z,49.01,179401.3565,2019-02-18T00:00:00.0000000Z,0.045625,27356642.93,2019-02-18T00:00:00.0000000Z,0,0,2019-02-18T00:00:00.0000000Z,0.0905,33769949.71,2019-02-18T00:00:00.0000000Z,0.31913,72133554.93,2019-02-18T00:00:00.0000000Z,0,0,2019-02-18T00:00:00.0000000Z,0,0,2019-02-18T00:00:00.0000000Z,0.31913,72133554.93,2019-02-18T00:00:00.0000000Z,0,0,2019-02-18T00:00:00.0000000Z,0.9929,13769187.25,2019-02-18T00:00:00.0000000Z,85.238,7249.798654,2019-02-18T00:00:00.0000000Z,0,0
Feb,2019-02-23T00:00:00.0000000Z,3799.1,35194.33188,2019-02-23T00:00:00.0000000Z,134.11,924232.3817,2019-02-23T00:00:00.0000000Z,44.94,193905.9687,2019-02-23T00:00:00.0000000Z,0.042813,30201696.03,2019-02-23T00:00:00.0000000Z,0,0,2019-02-23T00:00:00.0000000Z,0.08407,27613204.8,2019-02-23T00:00:00.0000000Z,0.30918,80969100.98,2019-02-23T00:00:00.0000000Z,0,0,2019-02-23T00:00:00.0000000Z,0,0,2019-02-23T00:00:00.0000000Z,0.30918,80969100.98,2019-02-23T00:00:00.0000000Z,0,0,2019-02-23T00:00:00.0000000Z,0.9943,15959185.39,2019-02-23T00:00:00.0000000Z,80.199,8836.246775,2019-02-23T00:00:00.0000000Z,0,0
Feb,2019-02-28T00:00:00.0000000Z,3700.1,16870.32297,2019-02-28T00:00:00.0000000Z,125.18,479387.161,2019-02-28T00:00:00.0000000Z,45.62,71004.82029,2019-02-28T00:00:00.0000000Z,0.0402,9391475.027,2019-02-28T00:00:00.0000000Z,0,0,2019-02-28T00:00:00.0000000Z,0.081593,7258842.867,2019-02-28T00:00:00.0000000Z,0.30074,38603127.9,2019-02-28T00:00:00.0000000Z,0,0,2019-02-28T00:00:00.0000000Z,0,0,2019-02-28T00:00:00.0000000Z,0.30074,38603127.9,2019-02-28T00:00:00.0000000Z,0,0,2019-02-28T00:00:00.0000000Z,0.9959,7788509.206,2019-02-28T00:00:00.0000000Z,77.544,4479.065997,2019-02-28T00:00:00.0000000Z,0,0
March,2019-03-05T00:00:00.0000000Z,3919.2,20085.83273,2019-03-05T00:00:00.0000000Z,136.41,549270.4982,2019-03-05T00:00:00.0000000Z,57.48,147684.3587,2019-03-05T00:00:00.0000000Z,0.046392,11518112.57,2019-03-05T00:00:00.0000000Z,0,0,2019-03-05T00:00:00.0000000Z,0.089699,10779573.08,2019-03-05T00:00:00.0000000Z,0.31199,36818146.44,2019-03-05T00:00:00.0000000Z,0,0,2019-03-05T00:00:00.0000000Z,0,0,2019-03-05T00:00:00.0000000Z,0.31199,36818146.44,2019-03-05T00:00:00.0000000Z,0,0,2019-03-05T00:00:00.0000000Z,0.9944,9750798.126,2019-03-05T00:00:00.0000000Z,82.512,5557.327361,2019-03-05T00:00:00.0000000Z,0,0
March,2019-03-10T00:00:00.0000000Z,3853.9,15142.379,2019-03-10T00:00:00.0000000Z,131.36,328898.7061,2019-03-10T00:00:00.0000000Z,55.59,78004.06785,2019-03-10T00:00:00.0000000Z,0.04733,19372917.32,2019-03-10T00:00:00.0000000Z,0,0,2019-03-10T00:00:00.0000000Z,0.106097,64574855.71,2019-03-10T00:00:00.0000000Z,0.30957,33022175.39,2019-03-10T00:00:00.0000000Z,0,0,2019-03-10T00:00:00.0000000Z,0,0,2019-03-10T00:00:00.0000000Z,0.30957,33022175.39,2019-03-10T00:00:00.0000000Z,0,0,2019-03-10T00:00:00.0000000Z,0.9944,7355454.101,2019-03-10T00:00:00.0000000Z,88.4,11405.54586,2019-03-10T00:00:00.0000000Z,0,0
March,2019-03-15T00:00:00.0000000Z,4000,16733.23238,2019-03-15T00:00:00.0000000Z,137.96,376136.6038,2019-03-15T00:00:00.0000000Z,59.32,117213.5815,2019-03-15T00:00:00.0000000Z,0.051971,26336976.1,2019-03-15T00:00:00.0000000Z,0,0,2019-03-15T00:00:00.0000000Z,0.1115,21154831.38,2019-03-15T00:00:00.0000000Z,0.31495,27083485.77,2019-03-15T00:00:00.0000000Z,0,0,2019-03-15T00:00:00.0000000Z,0,0,2019-03-15T00:00:00.0000000Z,0.31495,27083485.77,2019-03-15T00:00:00.0000000Z,0,0,2019-03-15T00:00:00.0000000Z,0.9958,7749497.127,2019-03-15T00:00:00.0000000Z,90.129,7948.413375,2019-03-15T00:00:00.0000000Z,0,0
March,2019-03-20T00:00:00.0000000Z,3969.3,15670.41683,2019-03-20T00:00:00.0000000Z,135.25,259236.3667,2019-03-20T00:00:00.0000000Z,59.54,68269.19879,2019-03-20T00:00:00.0000000Z,0.06119,53894547.29,2019-03-20T00:00:00.0000000Z,0,0,2019-03-20T00:00:00.0000000Z,0.103955,28685273.27,2019-03-20T00:00:00.0000000Z,0.30574,28446109.38,2019-03-20T00:00:00.0000000Z,0,0,2019-03-20T00:00:00.0000000Z,0,0,2019-03-20T00:00:00.0000000Z,0.30574,28446109.38,2019-03-20T00:00:00.0000000Z,0,0,2019-03-20T00:00:00.0000000Z,0.995,11362194.87,2019-03-20T00:00:00.0000000Z,91.272,5806.900832,2019-03-20T00:00:00.0000000Z,0,0
March,2019-03-25T00:00:00.0000000Z,4088.9,18918.07861,2019-03-25T00:00:00.0000000Z,142.75,260066.3593,2019-03-25T00:00:00.0000000Z,61.13,68523.41356,2019-03-25T00:00:00.0000000Z,0.07135,53603050.51,2019-03-25T00:00:00.0000000Z,0,0,2019-03-25T00:00:00.0000000Z,0.106999,16682328.2,2019-03-25T00:00:00.0000000Z,0.307,33897771.53,2019-03-25T00:00:00.0000000Z,0,0,2019-03-25T00:00:00.0000000Z,0,0,2019-03-25T00:00:00.0000000Z,0.307,33897771.53,2019-03-25T00:00:00.0000000Z,0,0,2019-03-25T00:00:00.0000000Z,0.9966,8831968.18,2019-03-25T00:00:00.0000000Z,97.956,8971.442532,2019-03-25T00:00:00.0000000Z,0,0
March,2019-03-30T00:00:00.0000000Z,4972.2,51612.19609,2019-03-30T00:00:00.0000000Z,161.3,763778.962,2019-03-30T00:00:00.0000000Z,85.46,230970.9944,2019-03-30T00:00:00.0000000Z,0.091052,77657892.22,2019-03-30T00:00:00.0000000Z,0,0,2019-03-30T00:00:00.0000000Z,0.120734,42216598.69,2019-03-30T00:00:00.0000000Z,0.34206,99861249.41,2019-03-30T00:00:00.0000000Z,0,0,2019-03-30T00:00:00.0000000Z,0,0,2019-03-30T00:00:00.0000000Z,0.34206,99861249.41,2019-03-30T00:00:00.0000000Z,0,0,2019-03-30T00:00:00.0000000Z,1.0056,21954215.54,2019-03-30T00:00:00.0000000Z,124.51,32556.842,2019-03-30T00:00:00.0000000Z,0,0
April,2019-04-04T00:00:00.0000000Z,5285.1,35720.98912,2019-04-04T00:00:00.0000000Z,180.64,615197.5624,2019-04-04T00:00:00.0000000Z,89.45,175538.6491,2019-04-04T00:00:00.0000000Z,0.08707,39881664.34,2019-04-04T00:00:00.0000000Z,0,0,2019-04-04T00:00:00.0000000Z,0.130744,31441016.45,2019-04-04T00:00:00.0000000Z,0.35882,76129950.14,2019-04-04T00:00:00.0000000Z,0,0,2019-04-04T00:00:00.0000000Z,0,0,2019-04-04T00:00:00.0000000Z,0.35882,76129950.14,2019-04-04T00:00:00.0000000Z,0,0,2019-04-04T00:00:00.0000000Z,1.0065,24530580.07,2019-04-04T00:00:00.0000000Z,136.956,15484.81324,2019-04-04T00:00:00.0000000Z,0,0
April,2019-04-09T00:00:00.0000000Z,5065.6,32702.44898,2019-04-09T00:00:00.0000000Z,163.7,439899.4576,2019-04-09T00:00:00.0000000Z,78.01,133035.626,2019-04-09T00:00:00.0000000Z,0.083451,34496534.93,2019-04-09T00:00:00.0000000Z,0,0,2019-04-09T00:00:00.0000000Z,0.115779,26792837.48,2019-04-09T00:00:00.0000000Z,0.32613,46036247.43,2019-04-09T00:00:00.0000000Z,0,0,2019-04-09T00:00:00.0000000Z,0,0,2019-04-09T00:00:00.0000000Z,0.32613,46036247.43,2019-04-09T00:00:00.0000000Z,0,0,2019-04-09T00:00:00.0000000Z,1.0032,62184317.66,2019-04-09T00:00:00.0000000Z,118.903,11701.15282,2019-04-09T00:00:00.0000000Z,0,0
April,2019-04-14T00:00:00.0000000Z,5282.8,19936.15233,2019-04-14T00:00:00.0000000Z,174.04,335157.5375,2019-04-14T00:00:00.0000000Z,81.9,83857.47433,2019-04-14T00:00:00.0000000Z,0.081612,21942057.63,2019-04-14T00:00:00.0000000Z,0,0,2019-04-14T00:00:00.0000000Z,0.117778,13826958.36,2019-04-14T00:00:00.0000000Z,0.3365,43019136.98,2019-04-14T00:00:00.0000000Z,0,0,2019-04-14T00:00:00.0000000Z,0,0,2019-04-14T00:00:00.0000000Z,0.3365,43019136.98,2019-04-14T00:00:00.0000000Z,0,0,2019-04-14T00:00:00.0000000Z,1.0033,20392813.14,2019-04-14T00:00:00.0000000Z,124.368,8919.89279,2019-04-14T00:00:00.0000000Z,0,0
April,2019-04-19T00:00:00.0000000Z,5525.4,24198.14454,2019-04-19T00:00:00.0000000Z,170.37,271463.7924,2019-04-19T00:00:00.0000000Z,74.18,96705.79271,2019-04-19T00:00:00.0000000Z,0.07417,33320962.13,2019-04-19T00:00:00.0000000Z,0,0,2019-04-19T00:00:00.0000000Z,0.109473,12751748.22,2019-04-19T00:00:00.0000000Z,0.32008,33853355.79,2019-04-19T00:00:00.0000000Z,0,0,2019-04-19T00:00:00.0000000Z,0,0,2019-04-19T00:00:00.0000000Z,0.32008,33853355.79,2019-04-19T00:00:00.0000000Z,0,0,2019-04-19T00:00:00.0000000Z,1.0048,25948665.72,2019-04-19T00:00:00.0000000Z,118.4,3860.059429,2019-04-19T00:00:00.0000000Z,0,0
April,2019-04-24T00:00:00.0000000Z,5156.1,33267.26397,2019-04-24T00:00:00.0000000Z,153.2,392002.7629,2019-04-24T00:00:00.0000000Z,67.88,121055.5517,2019-04-24T00:00:00.0000000Z,0.066911,33494876.8,2019-04-24T00:00:00.0000000Z,0,0,2019-04-24T00:00:00.0000000Z,0.095656,23985182.65,2019-04-24T00:00:00.0000000Z,0.29083,53909538.76,2019-04-24T00:00:00.0000000Z,0,0,2019-04-24T00:00:00.0000000Z,0,0,2019-04-24T00:00:00.0000000Z,0.29083,53909538.76,2019-04-24T00:00:00.0000000Z,0,0,2019-04-24T00:00:00.0000000Z,0.9702,47105741.42,2019-04-24T00:00:00.0000000Z,107.542,12650.50458,2019-04-24T00:00:00.0000000Z,0,0
April,2019-04-29T00:00:00.0000000Z,5660,27404.74112,2019-04-29T00:00:00.0000000Z,164.8,360396.4186,2019-04-29T00:00:00.0000000Z,77.81,102894.9281,2019-04-29T00:00:00.0000000Z,0.068826,26335625.17,2019-04-29T00:00:00.0000000Z,0,0,2019-04-29T00:00:00.0000000Z,0.1003,12131006.04,2019-04-29T00:00:00.0000000Z,0.30206,38866864.63,2019-04-29T00:00:00.0000000Z,0,0,2019-04-29T00:00:00.0000000Z,0,0,2019-04-29T00:00:00.0000000Z,0.30206,38866864.63,2019-04-29T00:00:00.0000000Z,0,0,2019-04-29T00:00:00.0000000Z,0.983,21565132.19,2019-04-29T00:00:00.0000000Z,118.51,7227.855552,2019-04-29T00:00:00.0000000Z,0,0
May,2019-05-04T00:00:00.0000000Z,5939.6,32521.97545,2019-05-04T00:00:00.0000000Z,169.21,512389.4083,2019-05-04T00:00:00.0000000Z,73.79,147214.7662,2019-05-04T00:00:00.0000000Z,0.064019,25930188.71,2019-05-04T00:00:00.0000000Z,0,0,2019-05-04T00:00:00.0000000Z,0.091411,12677191.89,2019-05-04T00:00:00.0000000Z,0.29705,28023866.46,2019-05-04T00:00:00.0000000Z,0,0,2019-05-04T00:00:00.0000000Z,0,0,2019-05-04T00:00:00.0000000Z,0.29705,28023866.46,2019-05-04T00:00:00.0000000Z,0,0,2019-05-04T00:00:00.0000000Z,0.9917,13474508.24,2019-05-04T00:00:00.0000000Z,116.541,13890.4694,2019-05-04T00:00:00.0000000Z,0,0
May,2019-05-09T00:00:00.0000000Z,7816.3,76975.69259,2019-05-09T00:00:00.0000000Z,196,1048350.77,2019-05-09T00:00:00.0000000Z,87.74,259536.5298,2019-05-09T00:00:00.0000000Z,0.072947,69176963.12,2019-05-09T00:00:00.0000000Z,0,0,2019-05-09T00:00:00.0000000Z,0.100146,46625183.28,2019-05-09T00:00:00.0000000Z,0.3243,92363999.83,2019-05-09T00:00:00.0000000Z,0,0,2019-05-09T00:00:00.0000000Z,0,0,2019-05-09T00:00:00.0000000Z,0.3243,92363999.83,2019-05-09T00:00:00.0000000Z,0,0,2019-05-09T00:00:00.0000000Z,1.0017,38547369.76,2019-05-09T00:00:00.0000000Z,131.68,32577.32779,2019-05-09T00:00:00.0000000Z,0,0
May,2019-05-14T00:00:00.0000000Z,7266.8,70568.67978,2019-05-14T00:00:00.0000000Z,234.01,1649099.462,2019-05-14T00:00:00.0000000Z,86.81,278973.1111,2019-05-14T00:00:00.0000000Z,0.0789,96222239.39,2019-05-14T00:00:00.0000000Z,0,0,2019-05-14T00:00:00.0000000Z,0.13135,110676485.9,2019-05-14T00:00:00.0000000Z,0.37213,298289948.6,2019-05-14T00:00:00.0000000Z,0,0,2019-05-14T00:00:00.0000000Z,0,0,2019-05-14T00:00:00.0000000Z,0.37213,298289948.6,2019-05-14T00:00:00.0000000Z,0,0,2019-05-14T00:00:00.0000000Z,1.0026,31771888.12,2019-05-14T00:00:00.0000000Z,141.517,23771.25831,2019-05-14T00:00:00.0000000Z,0,0
May,2019-05-19T00:00:00.0000000Z,7878.9,51755.746,2019-05-19T00:00:00.0000000Z,245.67,704510.4209,2019-05-19T00:00:00.0000000Z,89,130248.3115,2019-05-19T00:00:00.0000000Z,0.080885,38324020.72,2019-05-19T00:00:00.0000000Z,0,0,2019-05-19T00:00:00.0000000Z,0.125,32302189.81,2019-05-19T00:00:00.0000000Z,0.38013,110791919.1,2019-05-19T00:00:00.0000000Z,0,0,2019-05-19T00:00:00.0000000Z,0,0,2019-05-19T00:00:00.0000000Z,0.38013,110791919.1,2019-05-19T00:00:00.0000000Z,0,0,2019-05-19T00:00:00.0000000Z,1.0037,22818721.13,2019-05-19T00:00:00.0000000Z,154.011,14296.21776,2019-05-19T00:00:00.0000000Z,0,0
May,2019-05-24T00:00:00.0000000Z,8720.1,35828.71743,2019-05-24T00:00:00.0000000Z,271.27,405029.2792,2019-05-24T00:00:00.0000000Z,114.94,240843.2538,2019-05-24T00:00:00.0000000Z,0.093,40940552.65,2019-05-24T00:00:00.0000000Z,0,0,2019-05-24T00:00:00.0000000Z,0.139651,36673137.55,2019-05-24T00:00:00.0000000Z,0.44915,114127768,2019-05-24T00:00:00.0000000Z,0,0,2019-05-24T00:00:00.0000000Z,0,0,2019-05-24T00:00:00.0000000Z,0.44915,114127768,2019-05-24T00:00:00.0000000Z,0,0,2019-05-24T00:00:00.0000000Z,1.0012,27756257.86,2019-05-24T00:00:00.0000000Z,169.087,12054.06444,2019-05-24T00:00:00.0000000Z,0,0
May,2019-05-29T00:00:00.0000000Z,8742.5,45072.97745,2019-05-29T00:00:00.0000000Z,269.27,540836.7041,2019-05-29T00:00:00.0000000Z,114.51,205335.9627,2019-05-29T00:00:00.0000000Z,0.0965,71039631.77,2019-05-29T00:00:00.0000000Z,0,0,2019-05-29T00:00:00.0000000Z,0.13678,32008486.92,2019-05-29T00:00:00.0000000Z,0.44509,127374736.8,2019-05-29T00:00:00.0000000Z,0,0,2019-05-29T00:00:00.0000000Z,0,0,2019-05-29T00:00:00.0000000Z,0.44509,127374736.8,2019-05-29T00:00:00.0000000Z,0,0,2019-05-29T00:00:00.0000000Z,1.0005,22117963.05,2019-05-29T00:00:00.0000000Z,165.313,11016.70619,2019-05-29T00:00:00.0000000Z,0,0
June,2019-06-03T00:00:00.0000000Z,8000.5,59711.92022,2019-06-03T00:00:00.0000000Z,249.5,525238.451,2019-06-03T00:00:00.0000000Z,117.14,256598.3112,2019-06-03T00:00:00.0000000Z,0.085436,57609917.12,2019-06-03T00:00:00.0000000Z,0,0,2019-06-03T00:00:00.0000000Z,0.127556,32227769.47,2019-06-03T00:00:00.0000000Z,0.42086,137587608.7,2019-06-03T00:00:00.0000000Z,0,0,2019-06-03T00:00:00.0000000Z,0,0,2019-06-03T00:00:00.0000000Z,0.42086,137587608.7,2019-06-03T00:00:00.0000000Z,0,0,2019-06-03T00:00:00.0000000Z,1.0024,27043653.95,2019-06-03T00:00:00.0000000Z,149.801,13850.05657,2019-06-03T00:00:00.0000000Z,0,0
June,2019-06-08T00:00:00.0000000Z,8171,38858.54524,2019-06-08T00:00:00.0000000Z,262.5,371912.1456,2019-06-08T00:00:00.0000000Z,136.08,247916.3793,2019-06-08T00:00:00.0000000Z,0.096481,39636442.49,2019-06-08T00:00:00.0000000Z,0,0,2019-06-08T00:00:00.0000000Z,0.127138,19616432.9,2019-06-08T00:00:00.0000000Z,0.4029,78874911.1,2019-06-08T00:00:00.0000000Z,0,0,2019-06-08T00:00:00.0000000Z,0,0,2019-06-08T00:00:00.0000000Z,0.4029,78874911.1,2019-06-08T00:00:00.0000000Z,0,0,2019-06-08T00:00:00.0000000Z,1.0035,20946527.39,2019-06-08T00:00:00.0000000Z,156.776,12309.22841,2019-06-08T00:00:00.0000000Z,0,0
