Date,BTC-USD,ETH-USD,LTC-USD,ADA-USD,XLM-USD,DOGE-USD
2020-10-03,10684.4287109375,353.1219177246094,46.75080871582031,0.09630099684000015,0.07329100370407104,0.0026459998916834593
2020-10-04,10804.0009765625,354.277099609375,46.37938690185547,0.0976869985461235,0.07355599850416183,0.002626999979838729
2020-10-05,10621.6640625,341.0211486816406,46.023780822753906,0.09290900081396103,0.07264500111341476,0.0026100000832229853
2020-10-06,10679.13671875,342.1197814941406,46.67470932006836,0.0939359962940216,0.0725959986448288,0.0026000000070780516
2020-10-07,10923.6279296875,351.4556579589844,47.2384033203125,0.09624200314283371,0.07332000136375427,0.0026030000299215317
2020-10-09,11296.361328125,370.96759033203125,48.92109680175781,0.10502500087022781,0.07737299799919128,0.0026549999602138996
2020-10-10,11384.181640625,375.1420593261719,50.727901458740234,0.10653799772262573,0.07722900062799454,0.0026740001048892736
2020-10-13,11429.5068359375,379.4840393066406,49.84648895263672,0.10729700326919556,0.07428299635648727,0.0026370000559836626
2020-10-14,11495.349609375,377.44183349609375,49.49037170410156,0.10663499683141708,0.07404100149869919,0.002592999953776598
2020-10-15,11322.123046875,366.22900390625,47.692874908447266,0.10406400263309479,0.07870200276374817,0.002612000098451972
2020-10-16,11358.1015625,368.8559265136719,47.05392837524414,0.10610400140285492,0.08191599696874619,0.002581000095233321
2020-10-17,11483.359375,378.21368408203125,47.619544982910156,0.10738799721002579,0.07955099642276764,0.0025859999004751444
2020-10-18,11742.037109375,379.93560791015625,48.098915100097656,0.10867699980735779,0.08524899929761887,0.002589999930933118
2020-10-19,11916.3349609375,369.13690185546875,47.051029205322266,0.1024940013885498,0.08090600371360779,0.002601000014692545
2020-10-20,12823.689453125,392.1899719238281,53.04533004760742,0.10618700087070465,0.08377999812364578,0.002630000002682209
2020-10-21,12965.8916015625,413.7729797363281,54.267276763916016,0.11057200282812119,0.08528000116348267,0.0026549999602138996
2020-10-22,12931.5390625,409.7666931152344,55.23868942260742,0.10808300226926804,0.08379500359296799,0.0026469998992979527
2020-10-23,13108.0625,412.4576110839844,59.09558868408203,0.10807500034570694,0.08543699979782104,0.0026459998916834593
2020-10-24,13031.173828125,406.2177734375,58.674800872802734,0.10635100305080414,0.08314300328493118,0.002652999944984913
2020-10-26,13075.248046875,393.8883056640625,56.74577713012695,0.10309699922800064,0.08090700209140778,0.002678999910131097
2020-10-27,13654.21875,403.9970397949219,57.8160514831543,0.10282699763774872,0.08180899918079376,0.00267699989490211
2020-10-28,13271.28515625,388.6507568359375,55.74251174926758,0.0989769995212555,0.07859200239181519,0.0025949999690055847
2020-10-29,13437.8828125,386.7301025390625,54.76585388183594,0.09537599980831146,0.07745300233364105,0.002581000095233321
2020-10-30,13546.5224609375,382.8199768066406,53.83503341674805,0.0933689996600151,0.07676299661397934,0.002597999991849065
2020-10-31,13780.9951171875,386.59033203125,55.59025955200195,0.09305600076913834,0.07767300307750702,0.0025760000571608543
